Country,CountryName,Year,INVESTMENT,CAPITAL,GDP,HC_index,LABOR,TFP,TFP_Growth,GDP_Growth,AI_Patents,TFP_Change,Efficiency_Change,Technical_Change,FDI_inflows,FIN_credit_financial,FIN_credit_private,FIN_deposits,GDPPC_constant2015,GDPPC_ppp,GOV_consumption,GOV_expense,INF_broadband,INF_internet,INF_mobile,INF_telephone,INST_rule_of_law,OPEN_trade,URB_urban_pop,LNPGDP_constant2015,LNPGDP_ppp,LN_AI_Patents,LN_HC_index,AI_Patents_L1,LN_AI_Patents_L1,AI_Patents_L2,LN_AI_Patents_L2,AI_Patent_Stock,LN_AI_Patent_Stock,AI_x_RL,AI_x_MOBILE,AI_x_BROADBAND
CHL,Chile,2019,64859828465.1316,720826858194.6608,261676645417.276,3.14576888084412,8980466.0,265.67912510780604,-2.6138843571452686,0.6343675338285504,29.0,1.0314092407260664,0.994447796306468,1.0371678076585609,4.87956164130548,143.51692083204,124.875809607498,57.0317,13630.5935435578,28218.5343879081,15.2539557255243,23.3151987137799,17.865,85.0176,130.493,14.3,0.924216628074646,57.6117545680829,88.1273685623538,9.520072070591876,10.247734288831621,3.4011973816621555,1.1460583374886557,38.0,3.6635616461296463,27.0,3.332204510175204,332.0,5.808142489980444,3.1434431754961123,443.83244992523964,60.7623912233944
CHL,Chile,2020,57833106123.1192,742618621408.0469,245600606668.884,3.16489291191101,7883746.0,267.51727057967906,0.6918667287567848,-6.143474792240921,39.0,1.1105256749862322,1.0120633337284077,1.097288715020524,4.50610139661101,147.274957174506,124.137775199712,65.87315,12679.024004022,26248.5616432825,16.0263618695537,26.2421928843387,19.4306,87.4593,129.414,13.3,0.930162131786346,58.1828635629748,88.2953490438375,9.447704253737134,10.175366471976876,3.6888794541139363,1.1521192199245127,29.0,3.4011973816621555,38.0,3.6635616461296463,371.0,5.918893854273146,3.4312559769414714,477.3926456747009,71.67714112110625
CHL,Chile,2021,67060872244.5355,772548562582.18,273390120031.28,3.18922209739685,8314905.000000001,282.2971236127237,5.52482200533011,11.31492048790479,32.0,0.9281183584588583,0.9936021187184679,0.9340945847176035,4.81308998117864,127.27273582922,109.321889639942,62.60093,14051.4713630677,29089.850459728,14.7373122384899,30.8172643358219,22.014,90.2328,136.572,12.9,0.889890670776367,64.8774063237834,88.4660511664452,9.5504823926288,10.27814461086854,3.4965075614664802,1.1597770304434867,39.0,3.6888794541139363,29.0,3.4011973816621555,403.0,6.0014148779611505,3.1115094592480452,477.52503068460015,76.9721174581231
CHL,Chile,2022,70160762873.4074,804081897326.4784,279278925615.692,3.21398735046387,8876952.0,271.16450650431176,-3.943581488164394,2.1539935619247164,36.0,0.9709834958790077,0.9532976308055854,1.018552301507848,6.2318507042491,132.90369411133,112.621993376229,,14283.1489501524,29569.4775527937,14.7249541091785,24.1256231102656,22.7902,93.5377,135.114,11.3,0.688454449176788,75.2016177425303,88.6395352768685,9.566835726300333,10.294497944540074,3.6109179126442243,1.1675123315464897,32.0,3.4965075614664802,39.0,3.6888794541139363,439.0,6.0867747269123065,2.4859525025720766,487.88556284901176,82.2935414127444
CHL,Chile,2023,70123244870.3023,834001047330.4568,280734996501.051,3.23919916152954,9089552.0,263.6641978332521,-2.76596253976934,0.5213679772467561,31.0,1.0384210746658038,1.0068702645194003,1.0313355267885116,5.47730938390937,130.098317512696,109.494972608125,,14280.3475638842,29563.6780243659,15.299339236854,24.579585902841,22.9954,94.4574,135.871,10.1,0.625093758106232,60.7247236874408,88.8158617217972,9.56663957480496,10.294301793044697,3.4657359027997265,1.175326126884688,36.0,3.6109179126442243,32.0,3.4965075614664802,470.0,6.154858094016418,2.166409880084776,470.8930028493017,79.69598337924083
CHL,Chile,2024,69107658604.9579,861408653568.8918,288158504434.814,3.2646087441941307,9319067.0,261.95451481832134,-0.6484319937938632,2.6443115487153834,43.0,1.0207620561461248,1.015189239056672,1.005489436722784,3.79129110936144,126.525856382327,103.388713916332,,14579.4001071307,30182.7871224714,15.0673471779886,,,,,,,63.859857248066,88.9950908479196,9.587364859800584,10.315027078040329,3.784189633918261,1.1831399222228862,31.0,3.4657359027997265,36.0,3.6109179126442243,513.0,6.2422232654551655,,,
COL,Colombia,1992,18941350158.5719,195776888971.9748,127871346008.238,1.96690678596497,4787551.0,418.4307220376386,,,0.0,,,,1.24736846158865,,25.2421600275776,23.41939,3787.5942918216,10196.4329707468,13.1328297032988,,,,0.0,8.36,,33.6115913436524,70.4190206034906,8.239486345038191,9.229793229359684,0.0,0.6764621493490894,,,,,0.0,0.0,,0.0,
COL,Colombia,1993,25809310501.8927,211797355025.26874,134757742185.312,1.99040949344635,5288000.0,399.05202323037275,-4.6312801108143065,5.385409939010377,0.0,1.0101495319672773,1.000000000000001,1.0101495319672762,1.44341026306631,,28.6713526450495,25.14363,3912.6590835796,10533.1149561734,14.0515703261773,,,,0.0,9.12,,36.1774714449627,70.8733475069429,8.271972494361634,9.262279378683129,0.0,0.6883403931686869,0.0,0.0,,,0.0,0.0,,0.0,
COL,Colombia,1994,31339404020.8235,232546891294.8288,142593449287.222,2.0141932964325,4826677.0,430.31232682790204,7.833641174018724,5.814661907242935,1.0,0.999999999999999,0.999999999999998,1.000000000000001,1.77042262125538,,31.0736127250167,28.82611,4059.32146113882,10927.9389491607,14.4734544198645,,,0.107,0.245938139,10.0,,35.917537450138,71.3349044726196,8.308771110830051,9.299077995151546,0.6931471805599453,0.7002187660725112,0.0,0.0,0.0,0.0,1.0,0.6931471805599453,,0.1704713276400099,
COL,Colombia,1995,31623173803.941,252542720534.02835,150011784497.792,2.03826117515564,5464900.0,402.58801768926406,-6.4428340556755614,5.202437592786935,3.0,1.017404012343599,0.99999999999998,1.0174040123436194,1.04680224097574,,33.6634295845069,29.63236,4189.72770913999,11279.0004579347,14.9483765869675,,,0.188,0.763384012,10.8,,35.4972303177666,71.8237121859285,8.340391024919066,9.330697909240563,1.3862943611198906,0.7120970792666381,1.0,0.6931471805599453,0.0,0.0,4.0,1.6094379124341003,,1.0582749512046787,
COL,Colombia,1996,31181681297.966,271097265805.29294,153095808839.253,2.06261658668518,5426435.0,399.54249866837415,-0.756485262122375,2.0558547128718407,8.0,0.9862512579941709,1.000000000000022,0.9862512579941493,3.20262771722448,,35.3234826301522,30.28337,4198.69126252708,11303.1308859186,17.9945338654797,,,0.33,1.42730078,12.7,-0.75183779001236,36.0441071863282,72.3326212825811,8.342528151552576,9.332835035874071,2.1972245773362196,0.7239753645067784,3.0,1.3862943611198906,1.0,0.6931471805599453,12.0,2.5649493574615367,-1.651956470385305,3.1361003530671563,
COL,Colombia,1997,30554755842.2711,288097158357.2994,158347444690.971,2.0872631072998,5657500.0,390.69807780611467,-2.2136370703334074,3.4302936778838333,7.0,1.0190893117180702,0.9999999999999993,1.0190893117180708,5.21492781259777,,36.4758451431847,30.96177,4265.6935185646,11483.5050125907,19.9213136419587,,,0.551,3.391517836,14.5,,35.5970680886793,72.8506360383423,8.358360053638616,9.348666937960115,2.0794415416798357,0.7358536897703271,8.0,2.1972245773362196,3.0,1.3862943611198906,19.0,2.995732273553991,,7.0524630775265,
COL,Colombia,1998,28629532716.5451,302321833155.9795,159249683235.263,2.11220407485962,5654900.0,383.49501613957744,-1.8436388801768788,0.5697840884346439,2.0,1.0156513680066095,1.0000000000000007,1.0156513680066088,2.87354611202614,,35.2185505194702,29.8671,4213.82800470051,11343.8799115733,20.3069357941294,19.3166066677647,,1.13,4.744384773,16.8,-0.662920475006104,35.9089230535138,73.3667607289768,8.346126778320091,9.33643366264159,1.0986122886681096,0.7477319875299764,7.0,2.0794415416798357,8.0,2.1972245773362196,21.0,3.091042453358316,-0.7282925802514062,5.2122394137876595,
COL,Colombia,1999,18736210473.7569,305941951971.9374,152554802278.5,2.13744306564331,5640600.0,363.6296715973897,-5.1800789335310515,-4.204015242449499,2.0,1.036727690157226,0.9999999999999989,1.036727690157227,1.74959315214541,,31.654183439449,30.33036,3967.11339937681,10679.7092686089,22.1605930735792,22.1201943516985,,1.7,5.096626456,17.3,,36.1492793141794,73.8699996302493,8.285794005781797,9.276100890103294,1.0986122886681096,0.7596102855176887,2.0,1.0986122886681096,7.0,2.0794415416798357,23.0,3.1780538303479458,,5.599216455312597,
COL,Colombia,2000,18357953718.4935,309002808091.834,157016818928.93,2.16298365592957,5909700.0,359.0518660244212,-1.2589197006005137,2.924861481767227,6.0,0.9988563782353195,1.0000000000000004,0.998856378235319,2.43950747934181,,20.9474743929536,22.3912,4016.80951748167,10813.4942250011,16.4728505593893,16.9331428734368,0.0226964,2.20753,5.77336,18.4,-0.925037920475006,32.6670854693067,74.3493570179247,8.298243214136546,9.288550098458048,1.9459101490553132,0.7714885907378288,2.0,1.0986122886681096,2.0,1.0986122886681096,29.0,3.4011973816621555,-1.800040677713336,11.234439818149983,0.04416515510701901
COL,Colombia,2001,20142689594.0362,313695357281.27844,159651401476.819,2.18431115150452,15420171.0,193.45613330552217,-46.120281883630675,1.677898307875858,3.0,1.004784451038778,0.9999999999999887,1.0047844510387893,2.58851936306874,38.4591361375521,21.9066125992657,13.01283,4020.50789754842,10823.4504878807,16.5662317191423,,0.0348281,2.8542,8.22292,18.6,,33.9011117949445,74.7938371677676,8.299163516306239,9.289470400627733,1.3862943611198906,0.7813005163725669,6.0,1.9459101490553132,2.0,1.0986122886681096,32.0,3.4965075614664802,,11.399387627939971,0.04828199863851966
COL,Colombia,2002,22382174106.2068,320392763523.42126,163649041384.447,2.20584893226624,15580456.0,194.2777952638157,0.4247277893205448,2.5039804665970555,1.0,1.001862949103048,1.000000000000004,1.001862949103044,2.17844751407948,37.5150269990825,21.5233089569655,13.81905,4058.28493578738,10925.1485602082,16.0408930267443,,0.0865177,4.6,11.399,19.3,-0.749073088169098,32.9826392144234,75.192444355543,8.308515733738236,9.298822618059729,0.6931471805599453,0.7911124380994047,3.0,1.3862943611198906,6.0,1.9459101490553132,33.0,3.5263605246161616,-0.5192178990977416,7.9011847112028155,0.05996949982353118
COL,Colombia,2003,24952982186.1633,329326107533.41345,170061255792.911,2.22759914398193,16257845.0,193.26411025441865,-0.5217709044003427,3.9182719032251123,0.0,0.9949269288660917,0.9999999999999849,0.9949269288661067,1.81783931129221,40.7055406266416,21.0762350135313,13.76258,4154.17528523618,11183.2911819793,15.6103471699499,27.622281719396,0.157401,7.38892,15.1114,19.2,-0.739117562770844,36.51618351723,75.5341828570154,8.331869200280558,9.322176084602049,0.0,0.8009243884551244,1.0,0.6931471805599453,3.0,1.3862943611198906,33.0,3.5263605246161616,-0.0,0.0,0.0
COL,Colombia,2004,27730280875.0599,340590083031.8026,179130660092.783,2.24956393241882,16343767.0,199.225947122342,3.0848132434289077,5.333022067599025,2.0,0.9931304125159124,1.0000000000000095,0.993130412515903,2.66083488771203,45.2342444156972,22.1991386566001,14.88829,4311.91591255233,11607.9384935105,15.6815981180263,,0.305978,9.11869,25.0356,18.3,-0.695200145244598,35.8634269337995,75.8080569479496,8.369137611599138,9.359444495920636,1.0986122886681096,0.8107363896193097,0.0,0.0,1.0,0.6931471805599453,35.0,3.58351893845611,-0.76375542264957,27.504417814179323,0.33615119086209083
COL,Colombia,2005,31343852442.5001,354904431322.7126,187780451739.376,2.27174520492554,16771617.999999998,201.14252767045357,0.9620135207261127,4.8287611077370896,2.0,1.0011260941603315,1.000000000000002,1.0011260941603295,7.02979401438219,49.8249068753401,22.7527186089507,16.62461,4457.27537460443,11999.2549591305,13.9561720687186,,0.756446,11.0073,51.8645,18.2,-0.63308185338974,37.422697494955,76.004938901378,8.402292955782052,9.392599840103552,1.0986122886681096,0.820548348850711,2.0,1.0986122886681096,0.0,0.0,37.0,3.6375861597263857,-0.6955115038667509,56.97897704562717,0.8310408713138367
COL,Colombia,2006,37227617803.6024,374386827560.1794,200393418124.055,2.29414510726929,19349955.0,190.75490272218502,-5.164310635136971,6.716868698444056,5.0,0.9995296342924875,0.9999999999999967,0.9995296342924909,4.17238510059526,51.994226729235,27.3293271996088,17.57469,4694.03442939175,12636.6246577724,13.8806197000031,,1.47121,15.3417,69.7165,18.4,-0.508387923240662,39.6413559606293,76.1619191918164,8.4540477111501,9.444354595471596,1.791759469228055,0.830360271837124,2.0,1.0986122886681096,2.0,1.0986122886681096,42.0,3.7612001156935624,-0.9109088755076417,124.91519903643768,2.6360544487230064
COL,Colombia,2007,44632656740.2787,400300142922.4491,213896316785.023,2.31676602363586,16928612.0,215.57133097185638,13.00958868974076,6.738194690909927,1.0,0.9999999999999967,0.9999999999999933,1.0000000000000033,4.30867680626701,52.884363308784,30.5665682234071,17.52505,4947.25260813108,13318.3033138168,13.7300294511629,,2.7919,21.8,78.5031,18.3,-0.432980388402939,37.0988970982903,76.3144038775849,8.506587672816924,9.496894557138424,0.6931471805599453,0.8401722578893025,5.0,1.791759469228055,2.0,1.0986122886681096,43.0,3.784189633918261,-0.30011913545924723,54.41420243021544,1.9351976134053113
COL,Colombia,2008,43420671103.3494,423705806879.676,220919487240.849,2.3396098613739,17280396.0,213.99732465521882,-0.7301556795801689,3.2834461861653397,1.0,1.0208267096312618,1.0000000000000175,1.0208267096312438,4.35627834630067,55.8878014493466,31.3428821283831,17.09643,5048.57187245249,13591.0609028567,13.143945911691,24.5684126038182,4.04967,25.6,94.529,18.1,-0.381235986948013,39.1676494164355,76.4596761810047,8.526860684740482,9.51716756906198,0.6931471805599453,0.849984189560711,1.0,0.6931471805599453,5.0,1.791759469228055,44.0,3.8066624897703196,-0.2642526494810033,65.52250983115107,2.8070173426981935
COL,Colombia,2009,45355179625.2491,447875696160.9413,223437193184.792,2.36267900466919,18191441.0,203.99694220498395,-4.6731343330328805,1.1396486454805954,0.0,1.0319827720539303,0.9999999999999913,1.0319827720539392,3.45627065154005,62.387142973882,30.058849809334,18.12708,5046.97121757727,13586.7518430982,13.8041445529473,24.7300721329255,4.77684,30.0,95.2296,16.9,-0.367777585983276,35.1561285074585,76.5964145836792,8.526543583446504,9.516850467768002,0.0,0.8597961466875659,1.0,0.6931471805599453,1.0,0.6931471805599453,44.0,3.8066624897703196,-0.0,0.0,0.0
COL,Colombia,2010,48577536863.3683,474059448216.2625,233479933032.173,2.38597559928894,18574776.0,204.8447551384109,0.41560080472924366,4.494658970709153,3.0,1.0134239551640056,1.000000000000008,1.0134239551639976,2.24433595561184,66.0933510645864,32.3529586377969,19.83674,5214.24547620131,14037.0642668639,13.7602470315774,25.4043842590891,5.90262,36.5,99.3308,16.0,-0.271385610103607,34.2646031687681,76.7232975672119,8.559149673592595,9.549456557914093,1.3862943611198906,0.8696080970052176,0.0,0.0,1.0,0.6931471805599453,47.0,3.8712010109078907,-0.3762203409757116,137.70172792552762,8.182768821833488
COL,Colombia,2011,54509810828.0553,504866286633.50464,249701866578.277,2.41068816184998,19209697.0,208.27159913001,1.6728980877658506,6.947891981735599,4.0,1.0091168006220603,1.0000000000000002,1.00911680062206,4.37269536127322,65.2353371973411,34.9599738877775,20.79417,5517.1011086899,14852.3699513061,13.3492616590983,24.2247402762094,7.39764,40.3509,102.079,15.7,-0.217361465096474,39.4704235545367,76.839003613206,8.615607839856338,9.605914724177834,1.6094379124341003,0.87991225107863,3.0,1.3862943611198906,0.0,0.0,51.0,3.9512437185814275,-0.3498297826284867,164.28981266336052,11.906042278538997
COL,Colombia,2012,56327242193.9351,535950214495.7645,259471791121.288,2.43565678596497,19766959.0,206.6499114790284,-0.7786408025653557,3.9126357671612766,2.0,1.021775363869782,1.0000000000000033,1.0217753638697786,4.05728041313345,69.3380630828207,37.7448515262878,21.9598,5675.75617978305,15279.4790008058,13.4754773768318,25.0329863002189,8.61552,48.98,107.329,15.5,-0.32591912150383,38.835151018669,76.942211203265,8.643959081011802,9.634265965333299,1.0986122886681096,0.8902164474603614,4.0,1.6094379124341003,3.0,1.3862943611198906,53.0,3.9889840465642745,-0.3580587519960224,117.91295833045952,9.46511614526587
COL,Colombia,2013,61103698378.4749,570256402149.4512,272793056063.57,2.46088433265686,20006416.0,209.5267271011585,1.3921204231544415,5.1339935199565145,5.0,1.0145032443530468,0.9999999999999916,1.0145032443530555,4.24252457969381,69.4672289525034,39.4836916913458,24.17408,5910.80592301166,15912.2471293239,14.0973234578689,33.2851931387088,9.83199,51.7,108.978,15.5,-0.38826909661293,37.9866487978457,77.0315988189922,8.684537467094968,9.674844351416464,1.791759469228055,0.9005207701649465,2.0,1.0986122886681096,4.0,1.6094379124341003,58.0,4.07753744390572,-0.6956848304648399,195.26236343753496,17.61656118385554
COL,Colombia,2014,66729237488.9164,608472819530.895,285066097496.814,2.48637270927429,20479393.0,209.40497940117308,-0.05810604769608263,4.499030001109694,12.0,1.0180218394653089,0.999999999999996,1.0180218394653129,4.24107256687862,70.4302133014905,42.3846056970013,24.12132,6121.83982019825,16480.3631474161,14.2437505161207,30.1625917691368,10.799,52.5681,118.823,15.4,-0.252291530370712,37.4874656411103,77.1058449419909,8.719617954543367,9.709924838864863,2.5649493574615367,0.9108249051312322,5.0,1.791759469228055,2.0,1.0986122886681096,70.0,4.2626798770413155,-0.6471149987173456,304.7749775016522,27.698888111227134
COL,Colombia,2015,68603201437.9211,646652379992.2714,293492370193.166,2.51212525367737,20859984.0,207.14816390424292,-1.0777277137267172,2.955901375275305,12.0,1.0211785810377416,1.0000000000000104,1.021178581037731,3.95939854860993,,46.9053935998568,25.22206,6248.51490534512,16821.3801400631,14.8116297912742,26.8156770552217,11.7645,55.905,122.051,15.1,-0.24723581969738,38.3607641184453,77.1636280538646,8.740099099350715,9.730405983672213,2.5649493574615367,0.9211291094955883,12.0,2.5649493574615367,5.0,1.791759469228055,82.0,4.418840607796598,-0.6341473568742712,313.05463402753804,30.17534671585625
COL,Colombia,2016,66620549038.7795,680940310031.4373,299618678572.191,2.53814482688904,20930863.0,205.84172914161823,-0.6306764868206138,2.0873825016278547,13.0,1.0222520515241966,1.0000000000000018,1.0222520515241948,4.90164572903473,,47.0541978052352,22.86373,6316.07067782542,17003.244366485,14.5412847223026,28.6308350994839,12.4648,58.1365,123.71,15.0,-0.266068160533905,36.202652984202,77.2036266362166,8.750852565595604,9.741159449917099,2.639057329615259,0.9314334310561991,12.0,2.5649493574615367,12.0,2.5649493574615367,95.0,4.564348191467836,-0.7021691292342512,326.47778224670367,32.89532180218828
COL,Colombia,2017,67855877161.6442,714749171691.5095,303691577641.583,2.5629780292511,21125155.0,202.61652123857215,-1.5668387146258178,1.3593608678875047,24.0,1.0226408988788278,0.9999999999999887,1.0226408988788394,4.3931823276543,,49.8054213986163,22.88914,6309.67745292518,16986.0334182842,14.8806426275244,27.5049639074473,13.1537,62.2599,129.272,14.5,-0.366633266210556,35.2829149424588,77.2245191706503,8.749839837418161,9.740146721739656,3.2188758248682006,0.9411698750670413,13.0,2.639057329615259,12.0,2.5649493574615367,119.0,4.787491742782046,-1.180146957197626,416.110515632362,42.340126937568854
COL,Colombia,2018,68559434276.7921,747571147383.7261,311479214511.795,2.58082032203674,21271706.0,202.73868498909232,0.06029308457839999,2.5643242827770862,6.0,1.013465012341828,1.0,1.013465012341828,3.38083573220188,,45.8707074728715,22.80209,6353.5464285392,17104.1313545678,15.4214808598175,29.9717907219429,13.6229,64.1264,131.595,14.2,-0.383742153644562,36.5347527968973,77.2804816598084,8.75676842867108,9.747075312992575,1.9459101490553132,0.9481073026745829,24.0,3.2188758248682006,13.0,2.639057329615259,125.0,4.836281906951478,-0.7467277513972965,256.07204606493394,26.508939369565624
COL,Colombia,2019,70092743821.6765,780285333836.2163,321405606655.842,2.59878706932068,21309813.0,204.92126335845413,1.0765475614479936,3.1868553924554455,7.0,1.0083782816894444,1.0000000000000009,1.0083782816894435,4.33058240931506,,46.0415781067709,23.19053,6439.96359812647,17336.7716030551,15.7732334152149,31.3047065647576,13.9253,65.0069,132.811,14.1,-0.391183972358704,37.558533980839,77.4595528518377,8.77027816661759,9.760585050939088,2.0794415416798357,0.9550448243772136,6.0,1.9459101490553132,24.0,3.2188758248682006,132.0,4.890349128221754,-0.8134442025620257,276.1727105920407,28.956847300354216
COL,Colombia,2020,53535626766.5933,794806693910.9988,298309675728.093,2.61687898635864,19049197.0,202.34692360546916,-1.256257994311627,-7.1859141376086395,16.0,1.0040317833965198,0.9999999999999925,1.0040317833965273,2.7588942895314,,51.9987790610817,30.46985,5891.95523215403,15861.4999291295,17.15883586003,36.5543934839744,15.3363,69.7953,133.661,14.3,-0.491402626037598,34.0555709680101,77.6382533537045,8.681343179480681,9.671650063802176,2.833213344056216,0.9619823811179882,7.0,2.0794415416798357,6.0,1.9459101490553132,148.0,5.003946305945459,-1.3922484773939892,378.6901287798979,43.45100980844935
COL,Colombia,2021,62473975248.1539,817540334463.6028,330530695024.886,2.63825917243958,20741208.0,208.94650136056407,3.2615162303937906,10.80119819048786,37.0,0.9662289459123794,1.0000000000000058,0.9662289459123738,3.00175693787234,,47.9124060650503,31.00632,6457.16921807086,17383.0901728295,16.04633106217,35.6635486558905,16.4768,73.0284,146.628,14.8,-0.470828503370285,40.0591463936128,77.8339570326128,8.772946299201278,9.763253183522773,3.6375861597263857,0.9701192952765902,16.0,2.833213344056216,7.0,2.0794415416798357,185.0,5.225746673713202,-1.7126792474644366,533.3719834283604,59.93577963657972
COL,Colombia,2022,69657260568.4434,846320578308.866,354752900899.02,2.6601254940033,22032180.0,211.89221579067558,1.409793612685717,7.328277294279828,72.0,0.9845602149895919,1.00000000000001,0.984560214989582,4.97124137726565,,44.1883129591759,,6856.72590505374,18458.7209460704,14.0050262426423,32.3909610062162,17.0075,72.7964,156.195,14.6,-0.427760243415833,48.2826551123359,78.0464633137335,8.832985333472989,9.823292217794487,4.290459441148391,0.9783732998774809,37.0,3.6375861597263857,16.0,2.833213344056216,257.0,5.552959584921617,-1.8352879749113946,670.1483124101729,72.96998894533127
COL,Colombia,2023,60802434419.3706,864806983812.7932,357280089727.874,2.68249130249023,22788394.0,206.07403346705405,-2.745821644231239,0.7123800319742468,36.0,1.0104139224520352,0.9999999999999929,1.0104139224520423,4.58478761240549,,41.6579211967186,,6828.59753791113,18382.9976800475,14.6540810646728,33.3358903472043,17.037,77.3369,166.98,13.9,-0.458272933959961,40.3881324933957,78.275571579544,8.828874592960394,9.81918147728189,3.6109179126442243,0.9867459532025412,72.0,4.290459441148391,37.0,3.6375861597263857,293.0,5.683579767338681,-1.6547859461160468,602.9510730533325,61.519208477719644
COL,Colombia,2024,62721989161.2179,884288623783.3715,362990610076.174,2.705045158266809,23036043.0,205.16766573434737,-0.4398262689663812,1.598331536652231,35.0,1.0053693516373199,0.9999999999999984,1.0053693516373214,3.26725610813097,,39.5325760607283,,6863.59563194342,18477.2146664536,14.8892992281624,,,,,,,37.0254687077888,78.5210811866115,8.833986728002298,9.824293612323796,3.58351893845611,0.9951186065276015,36.0,3.6109179126442243,72.0,4.290459441148391,328.0,5.796057750765372,,,
CRI,Costa Rica,1992,3311921082.90621,34626217039.47779,21046199572.7927,2.29124546051025,1180500.0,284.1138937291751,,,0.0,,,,2.63410792471723,,,27.25771,6408.20531541453,11626.8361274299,12.1100290283559,17.7816496000967,,0.00111,0.090549498,9.95,,76.0962354814708,50.4777876082162,8.765334528717826,9.361071164428914,0.0,0.8290955389413371,,,,,0.0,0.0,,0.0,
CRI,Costa Rica,1993,3802619119.39066,36697525306.89456,22539888605.2252,2.31214094161987,1236713.0,287.5708051688191,1.216734385731666,7.097191239996858,0.0,1.0120419849249884,1.0000000000000122,1.012041984924976,2.57924460482051,,,26.73351,6693.49083166149,12144.4487480733,12.771781238667,19.3634469577957,,0.0815,0.133113211,10.8,,79.3523368268699,51.4878248016624,8.808890815487432,9.404627451198518,0.0,0.8381739098603386,0.0,0.0,,,0.0,0.0,,0.0,
CRI,Costa Rica,1994,3942734523.05994,38805383564.60977,23558472567.298,2.33322715759277,1286844.0,285.54268238111484,-0.7052603224147358,4.519028376372147,0.0,1.0185959428720663,1.0000000000000306,1.018595942872035,2.83701364475497,,,26.84231,6826.32273425801,12385.4545660782,13.2978782889928,23.0019016734632,,0.28,0.200191909,12.5,,77.9973079960212,52.529254822996,8.828541408492258,9.424278044203351,0.0,0.8472523554630573,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
CRI,Costa Rica,1995,4166456438.68344,41031570825.06272,24537080455.4701,2.35450530052185,1351531.0,280.8405675920823,-1.646729220942389,4.153953043333236,0.0,1.0261288645083146,0.9999999999999876,1.0261288645083273,2.90967964192101,,,21.9597,6940.83702069434,12593.2255061637,12.9266885376626,21.5413238450435,,0.417,0.524790252,13.5,,79.7743745489399,53.5950954268308,8.845177654397483,9.440914290108573,0.0,0.8563306419292844,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
CRI,Costa Rica,1996,3931690590.07437,42911682873.88396,24868443787.3919,2.36827611923218,1345220.0,279.995140701806,-0.30103446148288526,1.350459491393674,0.0,1.0000000000000153,1.0000000000000306,0.9999999999999847,3.65588697118439,,,29.08576,6871.60941046409,12467.6212160351,13.0629276640645,22.4914149504827,,0.841,1.272648304,14.5,0.618176877498627,84.0571640061047,54.6783643677805,8.835153624223395,9.43089025993448,0.0,0.8621623146294753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CRI,Costa Rica,1997,4653068250.92361,45419166981.113365,26230280995.2372,2.38212728500366,1441542.0,275.7428524652199,-1.518700726708233,5.476165776548281,0.0,1.013241606006292,0.999999999999998,1.013241606006294,3.24576223328059,,,11.06059,7085.98834302225,12856.5832725459,12.623995050026,21.3945642293915,,1.64,1.721843643,18.5,,87.6131980978704,55.7720794004588,8.86587464035241,9.461611276063495,0.0,0.8679939056950597,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
CRI,Costa Rica,1998,5875315162.67182,49023523794.729515,28107138541.4782,2.39605975151062,1526529.0,276.1170936951826,0.13572109906632157,7.155308578592012,0.0,1.013226955035804,1.000000000000001,1.0132269550358028,4.49056201812519,,,11.04857,7430.1724106288,13481.0594799651,12.7302429987193,21.061790973335,,2.67,2.846322652,19.6,0.633012652397156,92.0380212366186,56.8692582794794,8.913304342103254,9.50904097781434,0.0,0.8738256179683908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CRI,Costa Rica,1999,5766776253.99497,52339123858.98801,29291801356.6403,2.41007351875305,1573058.0,274.75971427874373,-0.49159557572966417,4.214811171239918,2.0,1.0180005806744543,1.0000000000000002,1.018000580674454,4.34566834672367,,,12.30671,7584.42136977783,13760.9236981946,13.2871099173988,22.1236971391896,,3.9,3.541727008,20.8,,87.5386137677373,57.962918759456,8.933851602752439,9.529588238463527,1.0986122886681096,0.8796572527439338,0.0,0.0,0.0,0.0,2.0,1.0986122886681096,,3.890984814096536,
CRI,Costa Rica,2000,5502822412.91001,55224990078.948616,30425018574.4757,2.42416906356812,1596716.0,276.3245666372976,0.5695348616377993,3.8687180895363493,0.0,1.0027760129979515,1.0000000000000082,1.0027760129979433,4.81846449896273,,,14.92545,7726.51985682031,14018.7425010386,13.727826175647,22.0341229122375,,5.80025,5.374,22.8,0.537079811096191,86.5249235130705,59.0462378975394,8.9524138276336,9.54815046334469,0.0,0.8854888114713693,2.0,1.0986122886681096,0.0,0.0,2.0,1.0986122886681096,0.0,0.0,
CRI,Costa Rica,2001,5658281600.45434,58122022175.45552,31487207663.2952,2.44833302497864,1532291.0,286.6667124788644,3.742752939930183,3.4911698943401737,0.0,0.9999999999999998,0.9999999999999996,1.0000000000000002,3.89233617537996,,,16.94464,7854.2339580182,14250.4627491739,14.2963123765465,22.7586749018497,,9.55948,8.15536,23.6,,80.852758718109,60.1427600448608,8.968808023084689,9.564544658795779,0.0,0.8954073950129878,0.0,0.0,2.0,1.0986122886681096,2.0,1.0986122886681096,,0.0,
