Country,CountryName,Year,INVESTMENT,CAPITAL,GDP,HC_index,LABOR,EFFECTIVE_LABOR,TFP,TFP_Growth,GDP_Growth,AI_Patents,TFP_Change,Efficiency_Change,Technical_Change,TFP_Change_CRS,Efficiency_Change_CRS,Technical_Change_CRS,FDI_inflows,FIN_credit_private,GDPPC_constant2015,GOV_consumption,IND_va_pct,INF_broadband,INF_internet,INF_mobile,INST_rule_of_law,OPEN_trade,POP_total,SRV_va_pct,URB_urban_pop,LNPGDP_constant2015,AI_Patent_Stock,AI_Patent_Stock_PC,LN_AI,LN_AI_flow,LN_AI_stock_raw,LN_HC_index,LN_AI_L1,LN_AI_L2,IS_ratio,LN_IS,AI_x_RL,AI_x_MOBILE,AI_x_BROADBAND
COL,Colombia,2002,22382174106.2068,392188675229.8246,163649041384.447,2.20584893226624,15580456.0,34368132.23182113,181.00427974043743,0.9058479712216849,2.5039804665970555,1.0,1.0175515063753582,1.126183964037629,0.903539331822131,1.0174505420645412,1.0902635145210495,0.9332152534807193,2.17844751407948,21.5233089569655,4058.28493578738,16.0408930267443,27.5290127709183,0.0865177,4.6,11.399,-0.749073088169098,32.9826392144234,40324680.0,56.4586280128647,75.192444355543,8.308515733738236,5.3776,0.13335753687320023,0.12518449879055696,0.6931471805599453,1.8527918510363386,0.7911124380994047,0.15892668944578445,0.14279403730065357,2.0508773228696273,0.7182676639759663,-0.09377233909994322,1.4269781017135588,0.01083067491101177
COL,Colombia,2003,24952982186.1633,397532223654.4966,170061255792.911,2.22759914398193,16257845.0,36215961.6049909,180.94227638280933,-0.03425518872648414,3.9182719032251123,0.0,1.0254591393914732,0.9790724030769726,1.0473782492170334,1.0253380595759696,1.0114089668877422,1.0137719687527482,1.81783931129221,21.0762350135313,4154.17528523618,15.6103471699499,28.9037801318181,0.157401,7.38892,15.1114,-0.739117562770844,36.51618351723,40937429.0,54.9027887422203,75.5341828570154,8.331869200280558,3.4416640000000003,0.08407132748859242,0.08072370111894107,0.0,1.491029081008384,0.8009243884551244,0.12518449879055696,0.15892668944578445,1.8995020198683894,0.6415917570134376,-0.059664305228873775,1.2198481370887662,0.012705991279822445
COL,Colombia,2004,27730280875.0599,405385893346.8316,179130660092.783,2.24956393241882,16343767.0,36766348.76305694,187.444662513634,3.5936245861458938,5.333022067599025,2.0,1.03238074605656,0.9965715978831724,1.0359323386793784,1.0329237196952914,0.9914086586917098,1.0418748218906682,2.66083488771203,22.1991386566001,4311.91591255233,15.6815981180263,29.7258920854426,0.305978,9.11869,25.0356,-0.695200145244598,35.8634269337995,41543171.0,54.1525594452856,75.8080569479496,8.369137611599138,4.20266496,0.10116379801628526,0.09636761871530318,1.0986122886681098,1.6491709866157425,0.8107363896193097,0.08072370111894107,0.12518449879055696,1.8217303383068277,0.5997867847595404,-0.0669947825277548,2.412621155108844,0.029486371239271038
COL,Colombia,2005,31343852442.5001,416460451121.9901,187780451739.376,2.27174520492554,16771617.999999998,38100842.77034287,190.19192901650146,1.4656413610431018,4.8287611077370896,2.0,1.0191571522932381,0.9942525970775006,1.0250485191478924,1.0204114425658533,0.9897782634302903,1.0309495371512778,7.02979401438219,22.7527186089507,4457.27537460443,13.9561720687186,30.3481497700898,0.756446,11.0073,51.8645,-0.63308185338974,37.422697494955,42128977.0,53.1705123121808,76.004938901378,8.402292955782052,4.6897055744,0.11131781278239915,0.10554652986027101,1.0986122886681098,1.738658502405779,0.820548348850711,0.09636761871530318,0.08072370111894107,1.7520182520182503,0.5607684102785706,-0.0668195927427959,5.474117997938025,0.07984025032668256
COL,Colombia,2006,37227617803.6024,432865046369.493,200393418124.055,2.29414510726929,16850115.0,38656608.884174876,198.36481068891325,4.297175865808001,6.716868698444056,5.0,1.0246295045458826,1.0123375339904146,1.0121421661676573,1.02672543447972,1.011291902045615,1.0152612044088225,4.17238510059526,27.3293271996088,4694.03442939175,13.8806197000031,30.9134600266245,1.47121,15.3417,69.7165,-0.508387923240662,39.6413559606293,42691084.0,52.510717917003,76.1619191918164,8.4540477111501,8.001411567616,0.18742582333154154,0.17178779041275477,1.791759469228055,2.197381405884202,0.830360271837124,0.10554652986027101,0.09636761871530318,1.698636059236904,0.5298256109368099,-0.0873348380060425,11.976443490310817,0.2527359151331489
COL,Colombia,2007,44632656740.2787,455854450791.297,213896316785.023,2.31676602363586,16928612.0,39219633.1089143,205.98559206908453,3.8418010501482636,6.738194690909927,1.0,1.0107751962460838,1.004527978791431,1.0062190576933148,1.0135523194755387,1.0035072441277353,1.0100099679465042,4.30867680626701,30.5665682234071,4947.25260813108,13.7300294511629,30.5790350660201,2.7919,21.8,78.5031,-0.432980388402939,37.0988970982903,43235374.0,52.954917784115,76.3144038775849,8.506587672816924,6.12090340327424,0.14157165387939608,0.13240595670350186,0.6931471805599453,1.9630345998573202,0.8401722578893025,0.17178779041275477,0.10554652986027101,1.7317393328398163,0.5491262981440291,-0.057329182560344964,10.394278059690677,0.36966419052050686
COL,Colombia,2008,43420671103.3494,476482399355.08154,220919487240.849,2.3396098613739,17280396.0,40429384.8900461,205.38299728342872,-0.2925422014243173,3.2834461861653397,1.0,0.9858626229336555,1.026118513335568,0.9607687709765084,0.9881208351190436,1.0254566685902125,0.9635910179193649,4.35627834630067,31.3428821283831,5048.57187245249,13.143945911691,32.1310911250351,4.04967,25.6,94.529,-0.381235986948013,39.1676494164355,43758808.0,52.0115244022713,76.4596761810047,8.526860684740482,4.917378178095514,0.1123745916044037,0.10649700205640514,0.6931471805599453,1.7778934754759708,0.849984189560711,0.13240595670350186,0.17178779041275477,1.618728856728624,0.4816411849000222,-0.04060048968597818,10.06705510738992,0.4312777143177622
COL,Colombia,2009,45355179625.2491,498013459012.57654,223437193184.792,2.36267900466919,18191441.0,42980535.71537829,196.55966503205073,-4.29603831285108,1.1396486454805954,0.0,0.965829068128159,1.0679008424965277,0.9044183033606882,0.9676698808919445,1.0722493718739121,0.9024671930567796,3.45627065154005,30.058849809334,5046.97121757727,13.8041445529473,31.2470343359106,4.77684,30.0,95.2296,-0.367777585983276,35.1561285074585,44271541.0,53.4800448189101,76.5964145836792,8.526543583446504,3.147122033981129,0.07108679668460442,0.06867383083785962,0.0,1.4224146078824296,0.8597961466875659,0.10649700205640514,0.13240595670350186,1.7115238599603115,0.5373841198551773,-0.025256695725771865,6.539781441157037,0.32804390209952133
COL,Colombia,2010,48577536863.3683,521690322925.316,233479933032.173,2.38597559928894,18574776.0,44318962.29825782,198.09424458133716,0.7807194568815623,4.494658970709153,3.0,0.9957671828294147,0.9644043727081701,1.0325203939434386,0.9975217916739528,0.9630552098193427,1.0357887912377066,2.24433595561184,32.3529586377969,5214.24547620131,13.7602470315774,31.3713561004301,5.90262,36.5,99.3308,-0.271385610103607,34.2646031687681,44777319.0,53.3990736315847,76.7232975672119,8.559149673592595,5.014158101747922,0.11197986421982795,0.1061420879484619,1.3862943611198906,1.7941163731712249,0.8696080970052176,0.06867383083785962,0.10649700205640514,1.7021601954546237,0.5318981476107284,-0.028805435295564046,10.54317850959108,0.6265164111663502
COL,Colombia,2011,54509810828.0553,550115617607.1055,249701866578.277,2.41068816184998,19209697.0,46308589.15062507,202.10771418844726,2.0260404917832764,6.947891981735599,4.0,1.0120990337164342,1.0286546865869322,0.9839055291475612,1.0142173484698536,1.0282275785543407,0.9863743879500052,4.37269536127322,34.9599738877775,5517.1011086899,13.3492616590983,33.3021551703249,7.39764,40.3509,102.079,-0.217361465096474,39.4704235545367,45259614.0,51.4400918867312,76.839003613206,8.615607839856338,7.209061185118671,0.15928242748863636,0.14780121671565763,1.6094379124341003,2.1052385667576083,0.87991225107863,0.1061420879484619,0.06867383083785962,1.544647534780835,0.43479575149551836,-0.032126289008356804,15.087400401117614,1.0933801928244176
COL,Colombia,2012,56327242193.9351,578937078920.6853,259471791121.288,2.43565678596497,19766959.0,48145527.82624134,201.14433368124557,-0.4766668660175055,3.9126357671612766,2.0,0.9855245621233536,1.0539790333111165,0.935051391892768,0.9873951053334697,1.0551549423891438,0.935782097648855,4.05728041313345,37.7448515262878,5675.75617978305,13.4754773768318,33.4055006173979,8.61552,48.98,107.329,-0.32591912150383,38.835151018669,45715810.0,51.9873009585796,76.942211203265,8.643959081011802,6.613799158475949,0.1446720326835716,0.1351181616385609,1.0986122886681098,2.0299622796869947,0.8902164474603614,0.14780121671565763,0.1061420879484619,1.5562497192903653,0.4422789008551955,-0.04403759254045228,14.502097170505102,1.1641132239602543
COL,Colombia,2013,61103698378.4749,611093923353.1259,272793056063.57,2.46088433265686,20006416.0,49233475.687015526,204.51548704159237,1.6759872369505047,5.1339935199565145,5.0,0.9941402783843255,1.0252599063147763,0.9696470838869453,0.9960165659925563,1.0254726224805704,0.9712756285811305,4.24252457969381,39.4836916913458,5910.80592301166,14.0973234578689,32.7475552904174,9.83199,51.7,108.978,-0.38826909661293,37.9866487978457,46151584.0,53.3511741467848,77.0315988189922,8.684537467094968,9.232831461424608,0.20005448700145606,0.18236696159768764,1.791759469228055,2.3256013218648715,0.9005207701649465,0.1351181616385609,0.14780121671565763,1.6291650986965869,0.4880676742060337,-0.07080745543157908,19.8739867409928,1.7930301427588489
COL,Colombia,2014,66729237488.9164,647268464674.3859,285066097496.814,2.48637270927429,20479393.0,50919403.85770293,204.9235456640326,0.19952455842977557,4.499030001109694,12.0,0.98487184779729,1.0513188077946696,0.9367965649385042,0.986587879916239,1.054290639534369,0.9357835903313804,4.24107256687862,42.3846056970013,6121.83982019825,14.2437505161207,30.9858527230854,10.799,52.5681,118.823,-0.252291530370712,37.4874656411103,46565429.0,54.6340753673796,77.1058449419909,8.719617954543367,17.909012135311748,0.38459888633930006,0.3254104849420221,2.5649493574615367,2.9396386409732567,0.9108249051312322,0.18236696159768764,0.1351181616385609,1.7631941859284561,0.5671270425166525,-0.0820983092446983,38.666250052265895,3.514107826888897
COL,Colombia,2015,68603201437.9211,683508242878.5876,293492370193.166,2.51212525367737,20859984.0,52402892.59770588,203.16812920451477,-0.8566201867284629,2.955901375275305,12.0,0.9736017857886873,0.98806574717149,0.9853613371132354,0.97497153701743,0.9885372043104146,0.9862770290952805,3.95939854860993,46.9053935998568,6248.51490534512,14.8116297912742,28.5894478881361,11.7645,55.905,122.051,-0.24723581969738,38.3607641184453,46969940.0,56.2155458237437,77.1636280538646,8.740099099350715,23.46176776659952,0.49950601952226303,0.4051357335518289,2.5649493574615367,3.197111399380973,0.9211291094955883,0.3254104849420221,0.18236696159768764,1.9663040029210126,0.6761556399444169,-0.10016406517338576,49.44722141573427,4.766219337370491
COL,Colombia,2016,66620549038.7795,715953379773.4377,299618678572.191,2.53814482688904,20930863.0,53125561.64577321,202.2608959221248,-0.4465431098578998,2.0873825016278547,13.0,0.9736462471154493,1.025027244146697,0.94987353036258,0.9746104900830682,1.0275655264970573,0.9484655381593898,4.90164572903473,47.0541978052352,6316.07067782542,14.5412847223026,27.689162311787,12.4648,58.1365,123.71,-0.266068160533905,36.202652984202,47437512.0,56.8986156229234,77.2036266362166,8.750852565595604,28.015531370623695,0.5905775870080137,0.4640972125375673,2.6390573296152584,3.367831251127255,0.9314334310561991,0.4051357335518289,0.3254104849420221,2.054905633555488,0.7202299264828688,-0.12348149164878328,57.41346616302245,5.784878934838269
COL,Colombia,2017,67855877161.6442,748011587946.41,303691577641.583,2.5629780292511,21125155.0,54143308.12952402,199.4163311204377,-1.4063839620201857,1.3593608678875047,24.0,0.9694499052598518,0.9816043882552477,0.9876177377150892,0.9701531119894715,0.982120455243232,0.9878147907521215,4.3931823276543,49.8054213986163,6309.67745292518,14.8806426275244,26.8148589146209,13.1537,62.2599,129.272,-0.366633266210556,35.2829149424588,48131078.0,57.6083331251066,77.2245191706503,8.749839837418161,41.92994007719916,0.8711614578256311,0.6265593385049593,3.2188758248682006,3.759569486409713,0.9411698750670413,0.4640972125375673,0.4051357335518289,2.1483735308297836,0.7647110585626316,-0.22971749675079858,80.99657880721308,8.241573570892683
COL,Colombia,2018,68559434276.7921,779170442825.8816,311479214511.795,2.58082032203674,21271706.0,54898451.129190855,199.8221589142295,0.20350780275197877,2.5643242827770862,6.0,0.9841571128833211,1.041035388887652,0.9453637440076793,0.9846279948090233,1.0433128719680234,0.9437514107840905,3.38083573220188,45.8707074728715,6353.5464285392,15.4214808598175,26.8954667535946,13.6229,64.1264,131.595,-0.383742153644562,36.5347527968973,49024465.0,57.6526815895265,77.2804816598084,8.75676842867108,32.83516164940747,0.6697709327252723,0.5126864509877721,1.9459101490553132,3.5215005472524266,0.9481073026745829,0.6265593385049593,0.4640972125375673,2.1435836052862394,0.76247901039427,-0.19673940284643485,67.46697351773587,6.984276253161321
COL,Colombia,2019,70092743821.6765,810304664506.264,321405606655.842,2.59878706932068,21309813.0,55379666.47404173,202.23150387892727,1.2057446370259406,3.1868553924554455,7.0,0.9920272793097102,1.0277665041180197,0.9652263187551737,0.9922212142137827,1.0293750538914075,0.9639064114317033,4.33058240931506,46.0415781067709,6439.96359812647,15.7732334152149,25.993426836769,13.9253,65.0069,132.811,-0.391183972358704,37.558533980839,49907985.0,58.1364591705438,77.4595528518377,8.77027816661759,28.01450345562078,0.5613230719617468,0.4455335848607174,2.0794415416798357,3.367795824127905,0.9550448243772136,0.5126864509877721,0.6265593385049593,2.2365830998591876,0.8049492994084889,-0.17428559754502918,59.17176093893674,6.204188829260948
COL,Colombia,2020,53535626766.5933,823325058047.5441,298309675728.093,2.61687898635864,19049197.0,49849443.33630604,199.8656544048263,-1.1698718689830634,-7.1859141376086395,16.0,0.9134908964376689,1.0186512863860424,0.8967650742174389,0.9134628658640636,1.020685091408891,0.8949507282438852,2.7588942895314,51.9987790610817,5891.95523215403,17.15883586003,23.439238595813,15.3363,69.7953,133.661,-0.491402626037598,34.0555709680101,50629997.0,60.1218262723705,77.6382533537045,8.681343179480681,33.9292822115973,0.6701418965440054,0.5129085908095109,2.833213344056216,3.5533255092688454,0.9619823811179882,0.4455335848607174,0.5126864509877721,2.5650076484613367,0.9419614604745588,-0.2520446284410375,68.55587515619004,7.866120021231902
COL,Colombia,2021,62473975248.1539,844632780393.3208,330530695024.886,2.63825917243958,20741208.0,54720682.2534772,206.57584750903072,3.3573517792171437,10.80119819048786,37.0,1.0801538225057166,1.0052208087811012,1.0745438346182634,1.0800599390594314,1.0039843095618008,1.0757737235264508,3.00175693787234,47.9124060650503,6457.16921807086,16.04633106217,24.5553120236384,16.4768,73.0284,146.628,-0.470828503370285,40.0591463936128,51188173.0,58.19295777246,77.8339570326128,8.772946299201278,58.71474061542227,1.147037238766507,0.7640888633044529,3.6375861597263857,4.089578901402043,0.9701192952765902,0.5129085908095109,0.4455335848607174,2.369872462481438,0.8628361404000809,-0.35975481595153785,112.03682184860531,12.58973938289481
COL,Colombia,2022,69657260568.4434,872058401942.098,354752900899.02,2.6601254940033,22032180.0,58608363.706469625,209.68205681534658,1.5036652850619836,7.328277294279828,72.0,1.0395250251026722,1.012578293203951,1.0266119983803499,1.0395287868794818,1.0120900977648226,1.027110915495821,4.97124137726565,44.1883129591759,6856.72590505374,14.0050262426423,26.1230022316952,17.0075,72.7964,156.195,-0.427760243415833,48.2826551123359,51737944.0,54.908743854001,78.0464633137335,8.832985333472989,109.57743399387026,2.117931744521395,1.137169879607458,4.290459441148391,4.705716035665599,0.9783732998774809,0.7640888633044529,0.5129085908095109,2.10193083348513,0.7428563668159105,-0.4864360645060398,177.6202493452869,19.340416727423843
COL,Colombia,2023,60802434419.3706,889257916264.3636,357280089727.874,2.68249130249023,22788394.0,61129668.70272054,204.07287289401177,-2.6750900895036844,0.7123800319742468,36.0,0.987746519037759,1.0303323690351942,0.958667851969639,0.9876445919696372,1.0335652444562773,0.9555706301726531,4.58478761240549,41.6579211967186,6828.59753791113,14.6540810646728,24.6925648854384,17.037,77.3369,166.98,-0.458272933959961,40.3881324933957,52321152.0,56.7402222191369,78.275571579544,8.828874592960394,106.12955775607696,2.0284254780184687,1.1080428402411024,3.6109179126442243,4.6740389221606256,0.9867459532025412,1.137169879607458,0.7640888633044529,2.2978666850683265,0.8319811642834598,-0.5077860433506184,185.02099346345926,18.87772586918766
COL,Colombia,2024,62721989161.2179,907517009612.3633,362990610076.174,2.705045158266809,23036043.0,62313536.58277602,203.31417558229893,-0.3717776404837836,1.598331536652231,35.0,0.9958532642474446,1.0196186584643263,0.976691879832137,0.9955418977415113,1.0211901998789845,0.9748839127710854,3.26725610813097,39.5325760607283,6863.59563194342,14.8892992281624,23.0607806747001,17.037,77.3369,166.98,-0.458272933959961,37.0254687077888,52886363.0,58.1429719176746,78.5210811866115,8.833986728002298,102.92291696388926,1.9461144825536454,1.0804871776226814,3.58351893845611,4.643649441289898,0.9951186065276015,1.1080428402411024,1.137169879607458,2.5212924374872983,0.9247716420681982,-0.49515802899526373,180.41974891943534,18.408260045157622
CRI,Costa Rica,2000,5502822412.91001,52837266126.09762,30425018574.4757,2.42416906356812,1532291.0,3714532.4385838583,288.24649333265955,1.3720524459621464,3.8687180895363493,0.0,,,,0.9794857125902854,1.0442319002324714,0.9379963515500993,4.81846449896273,,7726.51985682031,13.727826175647,25.4449908253979,,5.80025,5.374,0.537079811096191,86.5249235130705,3937739.0,55.8833804353278,59.0462378975394,8.9524138276336,0.0,0.0,0.0,0.0,0.0,0.8854888114713693,,,2.1962428997831607,0.7867481276320594,0.0,0.0,
CRI,Costa Rica,2001,5658281600.45434,55853684420.24707,31487207663.2952,2.44833302497864,1532291.0,3751558.659177545,290.6888521897718,0.8473160692690884,3.4911698943401737,0.0,,,,0.9790205502407648,1.0608977676944882,0.9228227073833358,3.89233617537996,,7854.2339580182,14.2963123765465,25.2166020654827,,9.55948,8.15536,0.546038508415222,80.852758718109,4008947.0,56.6907655570513,60.1427600448608,8.968808023084689,0.0,0.0,0.0,0.0,0.0,0.8954073950129878,0.0,,2.248152443768443,0.8101087427964968,0.0,0.0,
CRI,Costa Rica,2002,5942261892.33813,59003262091.57284,32563086627.9419,2.47273755073547,1564320.0,3868152.8053665105,289.0956802158444,-0.5480677920484234,3.416876390410617,1.0,,,,0.9802263492645831,1.0578710215192055,0.9266028932873904,4.36202694033196,,7989.55926102157,14.6890642516559,24.569597934029,0.220551,19.8949,12.3286,0.554997205734253,80.4139443360039,4075705.0,57.4530046864413,61.2787633575946,8.98589087591492,1.0,0.24535632485668127,0.21942169367207923,0.6931471805599453,0.6931471805599453,0.9053258570423754,0.0,0.0,2.3383778945307294,0.8494574815247198,0.12177842686548121,2.705162292605596,0.04839367396107074
CRI,Costa Rica,2003,6265122962.12942,62318221949.12361,33968893647.7095,2.49738550186157,1626001.0,4060751.3234124146,286.66322148211304,-0.8414026566966548,4.317179866362242,1.0,,,,0.987995295091396,0.9662696528912038,1.02248403655769,4.48353970316272,,8207.45746763047,14.4974654373008,24.1792374989641,0.359478,20.3336,18.805,0.526866555213928,83.3277075355642,4138784.0,57.7731241504416,62.4518059303802,9.012798467227745,1.6400000000000001,0.3962516526593319,0.33379125504199236,0.6931471805599453,0.9707789171582248,0.9152443853891803,0.21942169367207923,0.0,2.3893691499956007,0.871029377124701,0.17586344870450818,6.276944551064666,0.11999061277998534
CRI,Costa Rica,2004,6330019568.05737,65532330419.7248,35471881178.9969,2.52227926254272,1641450.0,4140195.295500748,290.4432038624139,1.3186143519763327,4.4245995965451534,1.0,,,,0.9930297508002454,0.953118100117071,1.0418748218906682,5.8231265333186,,8445.52914945791,13.9764073002574,24.6690619237543,0.665011,20.7923,21.9778,0.50290322303772,85.2564771965872,4200078.0,57.2988154289491,63.6596013546005,9.041392485592498,2.0496,0.4879909373111642,0.3974268458756621,0.6931471805599453,1.1150104344777458,0.9251629620004632,0.33379125504199236,0.21942169367207923,2.32269940405699,0.8427300455260127,0.19986724171258566,8.734567733286127,0.26429322420261997
CRI,Costa Rica,2005,6620428510.36674,68876142409.1053,36882479548.0029,2.54742097854614,1761616.0,4487577.554542537,281.6360510565697,-3.0323149892039547,3.9766663681801484,1.0,,,,0.9892878750248204,0.9595890384299728,1.030949537151278,7.62843539507747,35.860219133817,8655.33965418585,13.5128811924967,24.2695341122995,1.05401,22.07,25.8447,0.497263669967651,89.2226638923224,4261240.0,57.7916436421547,64.8998632216384,9.065931710535946,2.311744,0.5425049985450244,0.43340771733998307,0.6931471805599453,1.1974749388496349,0.9350814664172051,0.3974268458756621,0.33379125504199236,2.381242399410816,0.8676223680393038,0.2155179121167823,11.20129243233666,0.4568160681535155
CRI,Costa Rica,2006,7128549775.76885,72560885064.41888,39584746492.4417,2.5419225692749,1812274.0,4606660.182310101,291.7970876108901,3.6078607536928597,7.326695432506858,3.0,,,,1.0187649657725708,1.0034510935201035,1.015261204408823,7.92850433097117,37.8629840925686,9160.29437453236,13.1650410564006,23.7198679368366,1.92827,25.1,33.409,0.38971409201622,89.8145546136931,4321340.0,58.1777820197184,66.1703051228767,9.122633594109477,4.47951616,1.0366034979890497,0.7112834683170728,1.3862943611198906,1.7010168050911558,0.9329207117505766,0.43340771733998307,0.3974268458756621,2.4527026109352477,0.8971905230859049,0.2771971910213358,23.763269393005086,1.3715465734517618
CRI,Costa Rica,2007,8481899159.34942,77414739970.54736,42836685662.1245,2.53643584251404,1913024.0,4852262.641189579,298.44464145631895,2.278142629817226,8.215131983486913,3.0,,,,1.0143011210878057,1.0042486245457813,1.0100099679465044,8.33742597856098,43.7723776439847,9779.51149389818,12.8052686650694,23.8937947565006,2.16883,28.4,34.4323,0.354344755411148,86.4565958439349,4380248.0,57.9758953727124,67.4686406496983,9.188044812282183,5.8668903424,1.3393968429184833,0.8498931367073913,1.3862943611198906,1.9267113607328223,0.930759883998444,0.7112834683170728,0.43340771733998307,2.426399655790939,0.8864085355322419,0.30115517565219396,29.26377545104991,1.8432737316850913
CRI,Costa Rica,2008,9303668777.17325,82847671749.19324,44866362740.5382,2.53096103668213,1950284.0,4936092.814464571,301.8725332222401,1.1485854626821501,4.738174877540335,1.0,,,,0.9786972164626292,1.0156769814810875,0.963591017919365,7.90900698278232,49.3806062420387,10104.9092039691,13.5774747362871,23.5536024382425,2.47607,32.29,42.4898,0.453689336776733,86.4015127113254,4440056.0,59.4254091302356,68.7925833934861,9.220776644539471,4.754809819136,1.0708896057022705,0.7279782761652054,0.6931471805599453,1.7500359954307623,0.9285990870083515,0.8498931367073913,0.7112834683170728,2.5229859969849158,0.9254431194988162,0.3302759813012614,30.931651358604345,1.80252517026438
CRI,Costa Rica,2009,8129642844.6336,86834931006.36717,44474474828.8682,2.52549815177918,1950014.0,4924756.752943526,294.7933323335609,-2.345096061941976,-0.8734559427878819,4.0,,,,0.9457488234869073,1.0479592286158645,0.9024671930567796,5.25151067245965,47.6533510789576,9883.67567046297,15.7481281178918,23.5227381446589,4.05917,34.33,43.3424,0.578809499740601,69.7593177251535,4499791.0,61.0597628286368,70.1398469456228,9.19863975297876,7.04307828424704,1.5652012025107478,0.9420369170710153,1.6094379124341003,2.0848118810894145,0.9264383311019765,0.7279782761652054,0.8498931367073913,2.5957761572285794,0.9538855690951131,0.5452599167070524,40.83014087445877,3.8238879926671534
CRI,Costa Rica,2010,8477268214.47784,90970452670.52666,46858459461.2317,2.5200469493866,1907507.0,4807007.196283584,310.423277489277,5.302000907547888,5.360343526341227,5.0,,,,1.005706566510374,0.9709571826014973,1.0357887912377064,5.06371170213526,44.3141331651118,10285.0856660419,16.6207106449752,23.3229652114345,8.69766,36.5,68.6655,0.535760879516602,67.512089684107,4555962.0,61.907753060789,71.5081448974915,9.238450131273751,9.507570101918105,2.086841396376464,1.1271483662851542,1.791759469228055,2.3520959594825985,0.9242775320587506,0.9420369170710153,0.7279782761652054,2.654368880610327,0.9762069166851719,0.6038820000666353,77.39620614515326,9.803553259503735
CRI,Costa Rica,2011,8752190773.02879,95174120810.02911,48921712048.582,2.54592204093933,1897319.0,4830426.260792969,318.00173861122477,2.4413314565978617,4.4031592397042685,2.0,,,,0.9979186122692453,1.0117036943175628,0.9863743879500053,6.39172539644787,46.0200427541641,10612.4694861141,16.9618362201618,22.5898706745828,9.10623,39.2122,90.0915,0.443259000778198,68.6391465074016,4609833.0,63.1820860244227,72.8426586679914,9.269784955337645,8.084844865227588,1.7538259770424627,1.012991209145987,1.0986122886681098,2.206607625778023,0.934492879454046,1.1271483662851542,0.9420369170710153,2.796921103913738,1.0285192064261117,0.4490174711631488,91.26189751877568,9.224530938461461
CRI,Costa Rica,2012,9503607836.89642,99919022606.42407,51310359848.0341,2.56810927391052,2061815.9999999998,5294968.790697091,308.899343573252,-2.8623727271821497,4.882592410257525,1.0,,,,0.9990198323138032,1.0675774144684242,0.9357820976488551,5.70866124854743,47.4513205823866,11001.5192856576,16.7900477033521,22.2048773810709,9.61836,47.5,115.312,0.528911471366882,67.0485392950976,4663934.0,64.286092711917,73.3895020668217,9.305788659121214,6.174300713745656,1.3238396413297564,0.8432208354599899,0.6931471805599453,1.9705052953971411,0.9431699370682389,1.012991209145987,1.1271483662851542,2.8951338757096345,1.0630313537241887,0.44598917277035477,97.23348097856235,8.110401554954947
CRI,Costa Rica,2013,9963385738.51573,104886457214.61859,52590433317.5191,2.5858325958252,2097462.0,5423685.608104716,306.45275067422716,-0.7920356420066832,2.494766112099356,2.0,,,,0.9764060226802699,1.0052821196663138,0.9712756285811303,6.29127735209415,49.7299243611404,11151.1437869768,17.1301891401507,21.3449724793135,10.2813,45.96,150.801,0.563855290412903,64.0664105879442,4716147.0,65.5704372632595,73.9431776192863,9.319297353418754,5.95155245679722,1.2619522794342966,0.8162282808464124,1.0986122886681098,1.9389650097109392,0.9500475434612392,0.8432208354599899,1.012991209145987,3.0719382433876246,1.1223087120194322,0.4602346343398785,123.08804097991982,8.39188782386622
CRI,Costa Rica,2014,10351214623.1167,109993348977.00435,54453244250.7631,2.60367846488953,2145535.0,5586283.275166757,306.13683661749104,-0.10308736209451164,3.542109877659927,3.0,,,,0.987347433149343,1.055102315696413,0.9357835903313805,6.23293662208767,53.0984453119684,11422.6735793176,17.0113032501812,20.6164054191975,10.8312,53.0,147.267,0.583374798297882,65.1912420532368,4767119.0,66.3984214219483,74.4866963181212,9.343355569585269,6.8089935723502215,1.4283246489861532,0.8872015747143877,1.3862943611198906,2.055276091572275,0.9569252393373897,0.8162282808464124,0.8432208354599899,3.2206594734560126,1.1695861440076716,0.5175710396985691,130.65551430346372,9.609457696046476
CRI,Costa Rica,2015,10717714717.4987,115211396245.65283,56441920820.5194,2.62164735794067,2137792.0,5604536.748626701,311.54986145085456,1.7681716755069576,3.6520809680286925,2.0,,,,0.989575674423725,1.0033445423863012,0.9862770290952806,5.23639457671538,55.1272484302097,11714.7105980732,16.9602419140685,19.9678784677773,11.5951,59.763,156.404,0.492798924446106,60.753561939521,4818038.0,67.2979590735582,75.0198195767549,9.368600647100541,6.357755886304142,1.3195736285816222,0.8413833880046774,1.0986122886681098,1.9957549794951155,0.9638028827574135,0.8872015747143877,0.8162282808464124,3.3703109312368222,1.2150050045701317,0.4146328286555257,131.59572741748354,9.755924522253036
CRI,Costa Rica,2016,11360656068.2955,120811482501.66568,58814921621.3159,2.63974022865295,2072882.9999999998,5471872.644390812,324.3106870691929,4.095917603337251,4.20432325175899,2.0,,,,0.9937404399042099,1.0477348938082467,0.9484655381593898,4.45296211770326,58.6380537725523,12084.4351325634,16.7086790790549,19.6500112824728,13.131,65.8804,171.166,0.431041657924652,62.1784781768295,4866998.0,67.455208004105,75.5423088085047,9.399673550842316,6.068963767234651,1.2469624534948753,0.8095792834484872,1.0986122886681098,1.955713901589976,0.9706805140792817,0.8413833880046774,0.8872015747143877,3.432833041896162,1.2333858799973054,0.3489623965590877,138.57244763074377,10.630585570962085
