Country,Year,GDP,GFCF,POP,GDP_PC,TRADE,FDI,GOV_CONS,URBAN,RULE_OF_LAW,BROADBAND,MOBILE,INTERNET,CO2,RENEWABLES,ENERGY_USE,PM25,SERVICES_VA,INDUSTRY_VA,CAPITAL,LABOR,HC_index,AI_PUBS,EFFECTIVE_LABOR,REGION,LN_TFP_SOLOW,AI_PUBS_PM,LN_AI
IND,2020,2533830417086.36,738477753555.943,1402617695.0,1806.50110583865,37.7581053292768,2.40620322673636,11.6124524106018,34.1286726088333,-0.1029725,1.63622632751685,82.2540479927426,43.40544313,2356.959,36.1,632.239828540427,52.1933674059995,47.9326881092162,25.1229058078344,7619718766115.053,386824866.0,2.19523119926453,20668.0,849170014.4945211,ASIA,4.815286585444904,14.735305332077678,2.755906934972378
IND,2021,2779348258938.28,867868706472.122,1414203896.0,1965.30943437472,45.4230887840446,1.41217101040888,10.4763782400684,34.4425517181304,-0.1841026,1.9487996093033,81.603974311212,49.2580986,2597.9343,34.9,676.814293488143,55.6234726382873,47.8472234596709,26.466523606501,8106601534281.422,406349847.0,2.2041015625,29070.0,895636332.6943359,ASIA,4.851463373040605,20.555734630786226,3.070641889306395
IND,2022,2990839011962.06,941161453067.492,1425423212.0,2098.21124476122,50.6979382758042,1.53665241748393,11.0688036450937,34.7555673994206,-0.1104884,2.35231555917724,80.1818007717416,55.9,2807.0805,,727.902200094024,50.6577446303517,47.1727519374304,25.6040259797277,8642432910634.843,444845808.0,2.21300768852234,31400.0,984447193.3109328,ASIA,4.8409442031394985,22.028545442264065,3.1367345525789134
IND,2023,3206485223026.3,1009423253895.84,1438069596.0,2229.71491223037,46.3229520582338,0.802254995836756,10.6054981056988,35.0676918424186,-0.0879069,2.74534696441771,80.5631998772888,60.25230026,3014.5226,,763.197899394641,54.0522242217331,47.5864648020094,25.5525555206094,9219734518998.941,471885685.0,2.28326201438904,43831.0,1077438659.694452,ASIA,4.829263838938125,30.47905339346316,3.449322353003796
KAZ,2008,134968901021.859,31417423187.8303,16426525.0,8216.52181589585,94.2948046483658,12.6039290016987,10.1884933177761,54.1287736358813,-0.790813,2.0533862152829,90.7713165139918,11.0,248.432,1.1,4253.35380920843,21.3133291700678,52.104868253495,40.2502455752721,350290842302.50494,7857200.0,3.25851893424988,,25602834.97018816,ASIA,5.236760988696195,,
KAZ,2009,136588527833.35,31166083801.4338,16619846.0,8218.39912556048,75.7660674636533,12.3805834457831,11.6629260943621,54.1167144748885,-0.7351078,3.4738228019682,102.667617979132,18.2,224.4825,1.3,3819.51468551316,20.807377086993,53.9952116833093,38.4314808509372,363942383988.8135,7903300.0,3.24428749084473,,25640577.326393157,ASIA,5.234350945541861,,
KAZ,2010,146559490369.689,32350394986.289,16836810.0,8704.70655484556,74.1382658957842,5.03630628288047,10.812344717753,54.2054127497102,-0.7753761,5.16487386862476,115.239169415109,31.6,242.1984,1.4,4105.7018942109,20.957793021418,51.6800394874896,40.6024221199984,378095659775.6618,8114100.0,3.23011779785156,,26209498.82354734,ASIA,5.2771915917235575,,
KAZ,2011,157404892659.159,33450308415.451,17066002.0,9223.3021336315,73.1178570509129,7.14351039762779,10.4758481012217,54.3996086425518,-0.5864784,6.99285046374658,147.90107255349,50.6,262.6296,1.4,4532.00308919896,20.658217702199,48.8890328062873,37.2660880953566,392641185202.3297,8301635.0,3.26728224754334,,27123784.661084455,ASIA,5.313081534326333,,
KAZ,2012,164960327499.374,36761888948.6096,17306106.0,9531.91477617058,73.7237324891671,6.56164821145973,11.5216030974968,54.69208192838,-0.643061,9.46082267148947,174.709434924298,61.9066274652008,258.8083,1.3,4270.24340373999,20.7632597816078,51.3898529954355,36.3028533254093,409771014890.8228,8507152.0,3.30487442016602,,28115069.033264197,ASIA,5.321687757601948,,
KAZ,2013,174857947143.911,38783792841.3466,17556502.0,9959.72586930534,65.4076093299538,4.23069709209016,10.17335661126,55.0779764821252,-0.679818399999999,11.1572510287072,172.955295992334,63.30422443,276.1147,1.2,4645.78037421422,21.5126209777495,53.1795606876032,33.6988156382046,428066256987.6283,8570800.0,3.34289908409119,,28651319.46992877,ASIA,5.352387875664645,,
KAZ,2014,182201980933.864,40490279726.6587,17816285.0,10226.7100539683,64.9720346513507,3.3006311188168,10.6896762840233,55.5524361787178,-0.5977257,12.0563854922617,160.502596360577,66.0,233.0134,1.3,3698.18319229425,21.0581359557609,54.8385964696408,33.2094258316125,447153223864.9056,8641918.0,3.38136124610901,,29221446.617251884,ASIA,5.365454433540835,,
KAZ,2015,184388404706.042,42190871475.1398,18084169.0,10196.1226255982,53.0497288072652,3.56737402233377,11.6327261488061,56.1106048930882,-0.4919324,12.7238359694604,145.482493555551,70.82993359566,202.7539,1.7,3050.9438545054,20.4100787212913,59.297627869996,30.8547873936113,466986434146.80005,8623754.0,3.42026591300964,,29495531.848380536,ASIA,5.356125073451537,,
KAZ,2016,186416677156.152,43456597619.3169,18363600.0,10151.423313302,60.3115965864153,12.5466202801438,11.6308534068253,56.7476265001667,-0.510937699999999,12.7965104881396,139.051166437953,74.5877264735738,216.1249,2.1,3389.09731833891,19.0781512426342,57.857435042574,31.9797903606788,487093710058.7769,8514316.0,3.43712115287781,90.0,29264735.625885982,ASIA,5.357416415830455,4.900999803960008,1.7751217948535445
KAZ,2017,194059760924.352,45412144512.3499,18651931.0,10404.2718646317,56.825387935971,2.85205738000704,10.5359417828743,57.4586448748837,-0.4614698,13.8114386119057,143.112796203246,76.4267482325439,226.4516,2.0,3404.26707460291,20.2247266404274,57.304415099355,32.3252253010728,508151169068.188,8585200.0,3.45405912399292,112.0,29653788.391304016,ASIA,5.374201018921088,6.0047402062553195,1.9465870921997808
KAZ,2018,202016211108.857,47864400315.4659,18932727.0,10670.2120148279,63.5279565118188,0.196995426846668,8.32120070703086,58.2388038921695,-0.3704992,13.0002402717791,137.674831523214,78.9039190578816,229.3799,1.9,3814.13873379292,19.3045522190598,55.454732268099,33.4962004017876,530608010930.24445,8660636.0,3.4710807800293,137.0,30061767.162429836,ASIA,5.390365428939372,7.236147228024785,2.1085326651622482
KAZ,2019,211106940610.612,54469687559.0869,19209555.0,10989.6840718388,64.8586165517565,2.05367649290766,9.13216157597614,59.0832474269546,-0.430970199999999,13.0799490149564,133.879728083238,81.8776204746284,218.8149,1.9,3753.15793323889,20.6684838968766,55.5282559332057,33.028795913527,558547297942.8191,8760525.0,3.45479321479797,202.0,30265802.32806799,ASIA,5.412025022719595,10.51560017918166,2.4437026534238497
KAZ,2020,205829267103.2,54360748183.9205,19482117.0,10565.0359816235,57.0264423660931,4.21199990309163,12.742044005777,59.9871193541692,-0.4154444,13.4502836627046,124.698460644703,85.94259898,225.4957,1.8,3388.38789091494,20.087431214828,56.1027808941057,33.0977971542858,584980681229.5986,8732000.0,3.43867182731628,252.0,30026482.39612576,ASIA,5.375683537686212,12.93493925737126,2.6343993019270133
KAZ,2021,214679925583.069,55774127636.348,19743603.0,10873.3915275276,58.6686085779207,2.31675874599247,11.2703470377122,61.030254280267,-0.4655785,13.946795830528,123.943942754522,90.9239507,241.9078,2.0,3540.40029844449,20.7882543073739,53.9193570155211,35.2669295966944,611505774804.4667,8851769.5,3.42271423339844,336.0,30297077.458412193,ASIA,5.3964322771175315,17.018170391695982,2.891380714933117
KAZ,2022,221549683201.099,57893544487.1245,20034609.0,11058.3482413407,68.3343147415612,2.25355434978679,10.499269785365,61.444157327248,-0.440637699999999,14.4739535470844,125.641583521795,92.29685266,246.5276,,3506.54555005386,18.9935714383546,52.6439186616041,34.9793974237581,638824030551.3678,8971539.0,3.40691876411438,309.0,30565304.56208396,ASIA,5.406905044101485,15.423310731943907,2.7987017117112867
KAZ,2023,232848717043.771,67793340594.0799,20330104.0,11453.3952725363,62.3342837675021,2.18589516942702,11.2471234717129,61.7560919499181,-0.3777888,14.3457210056574,127.114775212168,92.87846096,255.4342,,3650.54759330848,19.5961413356991,56.3444686710489,32.4284843310401,674676169617.8794,8971539.0,3.39128279685974,488.0,30425025.872056235,ASIA,5.440525833491428,24.003812277595827,3.2190283043464474
KEN,2008,49939962360.0343,8533065160.6435,39206351.0,1273.77226103073,57.5785986473131,0.266291327300955,15.6739794237589,31.4230276259143,-0.9124338,0.0083710927344398,41.5840102028368,5.199999809,10.5703,78.2,456.15344235827,20.9604398892789,50.1247655109144,18.5827717274425,67353514746.88195,15127639.0,2.1178126335144,,32037504.989445142,AFRICA,4.6738884709319315,,
KEN,2009,51591446859.569,9383719083.3532,40408891.0,1276.73503486074,45.9451918127805,0.274534230856511,13.5545947939366,31.8603086707305,-0.9557808,0.0450395928955338,47.9215304374475,6.1,12.4742,75.6,470.588388726011,19.4667390556751,58.4144115871026,18.386624667775,73369558092.89105,15127639.0,2.14172887802124,,32399301.30258035,AFRICA,4.669179685561444,,
KEN,2010,55748929986.1062,10962856275.3738,41598567.0,1340.16467408856,50.3942873502834,0.392164287395035,12.9529718175577,31.8713287706458,-0.8769138,0.016505376254908,60.0234402305252,7.2,13.4828,74.0,469.595821222952,21.8052114949046,56.99824606755,18.5746727706851,80663936463.62029,15725613.42857143,2.16591501235962,,34060342.203506894,AFRICA,4.681010171950954,,
KEN,2011,58603891851.295,11185555110.1459,42758461.0,1370.58000874482,58.4022059745625,3.09471103381268,12.6846420216244,31.8673949025409,-0.866718299999999,0.126627569687319,65.6730161546273,8.800000191,13.8759,74.7,472.715162690229,21.8008758316208,55.2138923736953,19.6629008334867,87816294750.58517,16323587.857142856,2.18529486656189,,35671852.74808629,AFRICA,4.671170303473984,,
KEN,2012,61281315911.5794,12602729513.2414,43888303.0,1396.30178709756,51.6236920232481,2.44725940988928,12.2713774212109,31.8558130142761,-0.7864458,0.123832539161972,70.0226527327794,10.5,12.8926,76.2,462.749845582612,21.0458966700434,55.6497106996552,19.26155255789,96028209526.2973,16921562.285714284,2.20484805107117,,37309473.62673655,AFRICA,4.655380499785,,
KEN,2013,63608687382.8764,12906409742.4761,44986791.0,1413.94142522583,47.4646425127304,1.81417037253291,11.8426259978213,31.8324454433988,-0.7406402,0.164812822501609,70.7541086893706,13.0,13.8937,74.3,471.435474475568,21.3128534778781,56.0807083434218,19.0802591143975,104133208792.45854,17519536.714285713,2.22457599639893,,38973540.84262977,AFRICA,4.635932225395004,,
KEN,2014,66801914096.6185,15467446342.3557,46051440.0,1450.59338202277,46.170489362216,1.20220842439576,11.7424945888753,31.7931545274563,-0.5508657,0.221085377569084,73.0327455558393,16.5,15.7052,71.8,497.485664126512,18.9023424497821,56.9548463607011,19.0360328023672,114393994695.19131,18117511.14285714,2.2444806098938,,40664402.45967772,AFRICA,4.624416161094672,,
KEN,2015,70120446896.8359,15490333708.9657,47088526.0,1489.11959777284,40.3273846919019,0.883799936312692,12.7266800758884,31.7338026039958,-0.6423593,0.286921276745847,80.0958263165851,16.5878548475992,17.0005,69.2,530.458901047223,18.820575680392,56.1313780292221,18.8940456983605,124164628669.39745,18715485.57142857,2.26456332206726,,42382402.17973615,AFRICA,4.6173158456708965,,
KEN,2016,73074983895.0953,14906862761.8627,48139687.0,1517.97796057742,34.8650195731824,0.627591266355583,12.609768629814,31.6502520105647,-0.612463299999999,0.275660288360412,80.9772361004341,16.6,18.5033,68.3,533.407778503543,19.368281863389,56.4465087468317,18.1621592865164,132863259997.79027,19313460.0,2.28482580184937,34.0,44127891.73098574,AFRICA,4.608655023031922,0.7062779614665962,0.5343143674895867
KEN,2017,75879571212.3885,16100669221.4142,49197766.0,1542.33773973372,35.9950578754074,1.64083690398642,12.3350790178839,31.5383650847102,-0.5442175,0.586008315906052,87.026530838819,17.82710075,19.2464,68.1,538.606903918261,18.1123098167473,55.8541060679002,17.5035092078691,142320766219.31494,19117153.666666668,2.30526947975159,29.0,44070190.88748787,AFRICA,4.623099879333502,0.5894576595205563,0.4633928634049718
KEN,2018,80165208728.3956,16037710236.2892,50207107.0,1596.69045914945,34.4147531767425,0.832686217791619,12.3486893953272,31.3940041639796,-0.5107269,0.739931101786048,98.5944679106884,19.5,19.1369,68.7,546.495296692888,19.831438788068,56.0189509830887,17.313146131064,151242438144.63837,18920847.333333332,2.32589602470398,41.0,44007923.59663089,AFRICA,4.65768080609681,0.8166174561700996,0.5969762312934129
KEN,2019,84264984851.3549,16759615840.4237,51202827.0,1645.70961777862,31.759461841481,0.468168547481475,12.1707972873275,31.1895566421135,-0.559008899999999,0.959288829892146,106.547822056778,22.6687733618171,19.4769,68.1,543.883187157453,20.2519023152347,55.9598629656759,16.9305452274709,160439932077.83014,18724541.0,2.34670734405518,80.0,43941017.87876232,AFRICA,4.687884129623702,1.5624137315699385,0.9409496781690188
KEN,2020,84035138346.859,17144236973.4238,52217334.0,1609.33414078281,30.3991387830411,-0.0053684543935162,12.4776599686236,31.2063494632616,-0.5784344,1.29112489733773,117.602526394779,24.7227993,19.1646,69.0,534.753957479746,22.7039455998975,53.9774355183867,17.4002876322786,169562172447.36243,19149904.5,2.36770462989807,94.0,45341317.54675589,AFRICA,4.645406918288211,1.8001685034322128,1.0296795951676456
KEN,2021,90413816676.9795,19000168571.7176,53219166.0,1698.89578271444,35.0020477795269,0.382593996518954,12.1468578016243,31.2879334021971,-0.445618199999999,1.48254108303764,122.297519656734,26.96290016,21.5155,67.7,539.778643234306,20.7417100078724,55.1214442175046,17.1524357767952,180084232396.71188,19575268.0,2.475581407547,119.0,48460169.50854975,AFRICA,4.654256943050122,2.236036543676765,1.1743492919868588
KEN,2022,94807911027.625,18842072644.378,54252461.0,1747.53198804428,40.2753238373561,0.691645983068062,12.2133041039933,31.4307820066946,-0.4245656,1.47646942688922,121.168999135357,29.40589905,21.9726,,541.12804988998,20.77459729359,55.4146210848294,17.5274480968435,189922093421.25427,19575268.0,2.57906222343445,164.0,50485834.21240524,AFRICA,4.656478591983701,3.0229043434545764,1.3920041152687512
KEN,2023,100230916344.516,19203705184.025,55339003.0,1811.21651838425,40.9337677377556,0.472521238226254,11.7769650802435,31.6330340816429,-0.427558899999999,2.38882511128724,120.612416887959,32.07040024,21.2679,,544.940571966597,20.252365609383,55.4743471461612,17.1222148239844,199629693934.21655,19575268.0,2.60687518119812,217.0,51030280.31450176,AFRICA,4.687682704419625,3.9212849570130492,1.5935696665298402
LKA,2008,55876443144.8859,,20629378.0,2708.58593724377,63.369043608222,1.84752962305149,16.1831662314354,16.2762363395441,-0.185381699999999,0.494062399748553,53.721706975363,4.824500084,13.3044,61.6,437.226211399681,26.6588419896468,57.2496044829348,29.3711947494741,,7174700.0,2.89061641693115,,20739305.606555924,ASIA,,,
LKA,2009,57853861326.2277,,20756435.0,2787.27350463737,49.1491415308235,0.960390452698523,17.6111147762917,16.7428136405592,-0.1520232,0.817095999385251,78.5559610790581,5.868500233,12.7772,63.5,441.046700924692,26.9273522787623,57.6365899646619,29.6714387318411,,7579835.0,2.88761258125305,,21887626.90982221,ASIA,,,
LKA,2010,62491407972.6572,,20879089.0,2993.01410960302,,0.814446067583227,,17.2486209380693,-0.2305758,1.09351514330917,83.1420949448513,6.912399769,13.5184,61.9,467.337028685651,27.4118544218331,53.0103501848071,27.7831982979266,,7696142.0,2.88461208343506,,22200384.20903207,ASIA,,,
LKA,2011,67909089970.56,,21009048.0,3232.37349786435,,1.41088360151362,,17.7881192817964,-0.2864777,1.70878756619529,87.1978920701214,7.956399918,15.908,56.4,472.049545062096,28.5251295739551,53.3645298044492,29.0731497644916,,7591404.0,2.88435196876526,,21896281.07309247,ASIA,,,
LKA,2012,73771125788.2825,,21169458.0,3484.79048392653,,1.33591734742632,,18.2617686748284,-0.1436392,1.67222042245956,91.3242275735165,9.00039959,17.8941,52.9,481.969963365297,26.2507762201174,54.204493062591,30.9698538095878,,8118363.0,2.88409209251404,,23414106.53245856,ASIA,,,
LKA,2013,76760144670.2947,,20585000.0,3728.93585962083,,1.21148000059153,,18.4323136480916,-0.3561281,1.98679918143445,95.1136033828075,10.04440022,14.837,56.9,456.611626872059,26.1631531368051,54.515555670243,30.7956807276274,,7459691.0,2.88383173942566,,21512493.672107942,ASIA,,,
LKA,2014,81655890498.5574,,20778000.0,3929.92061307909,,1.08277813405104,,18.6153877203724,-0.3605151,2.63419031926553,102.671053139637,10.5000026214106,17.8805,54.2,485.888973391929,25.0108396744448,54.6273859148658,30.5178954291897,,7484600.0,2.88357162475586,,21582380.18264771,ASIA,,,
LKA,2015,85090300895.6546,24045347756.0975,20970000.0,4057.71582716521,46.9179708088698,0.798746316666859,8.91065634733373,18.796256612131,-0.110513199999999,2.88043182386208,109.984693490847,15.26249981,19.7111,51.3,501.51829450226,22.6801672806893,54.2106196151911,29.5354178731659,381899115782.2207,7830976.0,2.88331174850464,,22579145.103057873,ASIA,4.826881866596645,,
LKA,2016,89390445520.6344,27256260230.7289,21209000.0,4214.74117217382,46.4715370250761,1.01937184801285,8.17028444051707,18.9747679368162,-0.1066651,4.07189669081491,117.737517418373,22.19,23.486,45.1,542.577379685228,24.6700049853186,53.4181636949792,30.48271772947,390060420223.83856,7947683.0,2.88305163383484,125.0,22913580.458351385,ASIA,4.859224807528355,5.893724362299024,1.930611485035284
LKA,2017,95165677292.2796,30544838808.9266,21453000.0,4436.00789131029,47.1404098001494,1.45462805110061,7.8532279542594,19.1507693078088,-0.111659899999999,5.5257624644358,127.669744935625,25.07550049,23.4107,45.8,514.23622858293,24.3181666680079,52.2395328654736,31.1282786463629,401102238021.5732,8208179.0,2.89582014083862,179.0,23769410.067808602,ASIA,4.8882249013556525,8.343821376963595,2.23471530956792
LKA,2018,97364084619.6196,30739157993.054,21670000.0,4493.03574617534,49.8093967520437,1.70888696252064,8.60915689735112,19.3241083384127,-0.0575940999999999,6.93976008216017,136.084228735946,28.33620071,21.9829,47.9,508.543364517116,28.6882456623859,53.6373194381874,30.0568195253216,411786284113.5485,8015166.0,2.90864515304565,249.0,23313273.736756288,ASIA,4.914456886192225,11.490539916935855,2.5249715511404043
LKA,2019,97149412501.4789,27495866912.3166,21803000.0,4455.78188788143,49.4255238852768,0.835367460265196,8.97254856467492,19.4946326418437,-0.0781005999999999,7.43541256815093,126.514451763616,32.02090073,23.973,46.1,523.467212401339,24.0032412073756,55.7458586317871,29.1910098708421,418692836820.1877,8180693.0,2.90680932998657,290.0,23779714.738155823,ASIA,4.893551530195159,13.300921891482822,2.660324003123755
LKA,2020,92656723311.8673,25134696446.5161,21919000.0,4227.23314530167,37.0891188568192,0.514700553944402,10.397908337341,19.6621898312161,-0.1909487,7.8962203692284,131.773421339878,36.18473435,22.6144,49.3,511.109950825019,22.4205185814566,57.8323873796436,28.2358328750276,422892891425.6944,7999093.0,2.94188475608826,419.0,23532409.75923231,ASIA,4.849504724578901,19.11583557644053,3.001507344506206
LKA,2021,96555233166.2537,26874503505.4647,22156000.0,4357.97224978578,41.2288463294978,0.668825708548416,9.45146674036704,19.8266275195269,-0.2315397,10.5401488574725,135.522602889503,44.45308724,22.8196,48.8,527.156696517111,21.4624506663055,55.874385350147,29.9540097665519,428622750359.8744,8113507.0,2.925217628479,566.0,23733773.705187764,ASIA,4.880469728598149,25.546127459830295,3.2788838786627728
LKA,2022,89459202621.6389,20324046273.2521,22181000.0,4033.14560306744,46.6826080179359,1.19249322162632,7.23003958912127,19.9877933196367,-0.3299184,9.63609972688813,151.72675762805,48.3,20.7971,,463.726722097872,24.0274945850207,57.0665321872281,29.8058315779478,427515659115.13275,8147731.0,2.93261384963989,555.0,23894148.77374027,ASIA,4.8006649499811545,25.0214147243136,3.258919842256352
LKA,2023,87644138317.9669,18844929235.3184,22037000.0,3977.13564995085,43.3476681195134,0.848017076796717,6.74813796228811,20.1455348442463,-0.31553,8.76545173115153,142.277402587724,51.2,21.5803,,466.718993611413,22.6820308390395,60.0610214917243,25.6710307504815,424984805394.6945,8009916.0,2.92950534820557,589.0,23465091.760677367,ASIA,4.794022959914431,26.72777601306893,3.3224346549353188
MAR,2008,84721870674.8237,26470750030.1181,31606767.0,2648.58569335938,77.8344716425602,2.42213508852785,15.2331473156845,57.1254169272616,-0.467205899999999,1.56051392412264,72.1861049565747,33.1,49.4716,14.4,507.932323340328,19.5978316103739,46.5404621172017,24.3155822554726,421787610397.74603,10189321.0,1.71884727478027,,17513886.632711377,AFRICA,4.952892892725025,,
MAR,2009,87895356582.8232,25771319865.6648,32030778.0,2710.66650390625,62.3709560152269,1.94782744330848,16.7508457194611,57.7306189138977,-0.413999299999999,1.49700703492122,79.0201255804651,41.3,48.9551,14.2,504.85859762712,20.6913110754172,47.3016732715882,22.25957486397,426469549743.5235,10474525.0,1.73449659347534,,18168027.930772286,AFRICA,4.961967397047394,,
MAR,2010,90971304769.4422,25398210183.6425,32467016.0,2767.04223632813,69.541979610144,1.2299824583835,16.5869372261684,58.3287516486646,-0.3848819,1.55388163790599,98.5069862903323,52.0,52.0418,13.9,526.098528303577,21.062623306006,47.166110243688,23.7119126900355,430544282439.9898,10408911.0,1.75028824806213,,18218594.598424632,AFRICA,4.991229702497723,,
MAR,2011,95997146621.9656,27377918173.5444,32912588.0,2879.53930664063,76.8258714906247,2.29046840496639,17.2210400602812,58.902576690412,-0.381967699999999,1.80844788018493,111.063715196143,46.107482597,56.2785,11.8,559.353279063147,20.0117884593084,48.2264357061115,24.5065191885483,436394986491.53467,10509305.0,1.76998937129974,,18601358.149747215,AFRICA,5.026765193773553,,
MAR,2012,98936909179.3524,28368371622.9078,33355241.0,2927.45043945313,78.2221018956072,2.65758712641507,18.2279591190152,59.4348555979895,-0.3317303,2.06726433186317,116.972130406733,55.4160531914894,58.5497,10.9,559.656539214197,18.1645611167978,49.1349653712344,24.2659773507632,442943608789.86566,10510503.0,1.78991222381592,,18812877.7981539,AFRICA,5.044366377510524,,
MAR,2013,103015299181.348,28222008522.0943,33787571.0,3008.185546875,73.8577565315318,2.9038626404404,18.3285750203973,59.9083499302469,-0.4333613,2.49778239459711,125.560354723339,56.0,58.4924,11.6,554.322076671451,17.287814021809,47.6140626235819,24.1531288845084,449018436872.4667,10624597.0,1.81005918979645,,19231149.43773379,AFRICA,5.065700697008499,,
MAR,2014,105816536606.04,27867314482.1522,34204780.0,3051.458984375,71.8935667539398,2.95925435484489,19.1051211538423,60.3030486171654,-0.372493199999999,2.90442154576056,128.971839608382,56.7746379160074,59.4626,11.1,555.591040302721,17.5128798204876,54.7549862499925,25.8132675090419,454434829510.99554,10697116.0,1.83043313026428,,19580355.524680115,AFRICA,5.0766362428886325,,
MAR,2015,110413823841.592,28563811941.1557,34607588.0,3146.24780273438,67.2886759253849,2.94611108390154,18.1564372764046,60.6417124737154,-0.3687701,3.31584217888863,124.480492544005,57.0799993486116,61.1459,11.2,563.603106638362,19.8670944049653,52.2029571874719,25.6226817262287,460276899976.60144,10731174.0,1.85103631019592,,19863792.725030392,AFRICA,5.105352281860643,,
MAR,2016,110989284688.174,32161287165.8921,35023457.0,3124.42504882813,71.1226603816864,1.93000540251056,18.3617257132517,60.9657656537179,-0.2935249,3.58453478764246,118.531797132419,58.271236420398,61.011,11.1,558.062023900473,18.9602475540145,53.3932404781727,25.685104578574,469424342143.66345,10694796.0,1.87187135219574,486.0,20019282.249977592,AFRICA,5.098594745589338,13.876414312841819,2.6997770267668026
MAR,2017,116603009678.139,32843614280.0605,35446392.0,3242.64428710938,74.1733578786573,2.26092196120538,17.9819739836974,61.2761057031842,-0.3713857,3.89000663311516,123.894319060738,61.7622120123071,63.8616,10.4,577.582098917111,21.3269600699193,53.0987601129781,25.405454806575,478796739316.5408,10710324.2,1.89294099807739,593.0,20274011.78088042,AFRICA,5.132798451943785,16.729488293194972,2.8752292585977144
MAR,2018,120177639735.159,33646194688.1753,35839760.0,3304.7119140625,77.2548875243989,2.78337936840164,17.9957615100603,61.5695822753314,-0.3248223,4.33205746913484,124.827523956634,64.8038651924043,65.197,10.9,577.178572918036,18.4571548078596,53.070813570865,25.2413538068182,488503097038.889,10725852.4,1.91424775123596,657.0,20531938.836788826,AFRICA,5.147752793909385,18.331595970508733,2.961740854245959
MAR,2019,123651944968.713,34212057363.9327,36210898.0,3364.73950195313,75.9981158798422,1.33479789567415,18.1789365690301,61.8430450233765,-0.3198643,4.83650253578356,128.874798962456,84.1203630467602,71.8694,10.7,614.502733565635,17.1600688643338,53.4781212999139,25.2499524130611,498289999550.8772,10741380.6,1.93579435348511,715.0,20793103.9141145,AFRICA,5.161093969284625,19.745436857158307,3.0323263119944532
MAR,2020,114775951852.213,30791308264.9522,36584208.0,3090.89428710938,68.8438033904364,1.16907334587558,19.4049859563358,62.0933436005366,-0.314662899999999,5.74683480916137,135.088404811169,84.12036305,67.5867,11.1,575.699296767116,17.6745548244128,53.1903022793513,26.0436433872433,504166807838.2855,10756908.8,1.95758354663849,918.0,21057547.679570787,AFRICA,5.0742870151550115,25.092794136748843,3.2616591894950906
MAR,2021,124135631043.727,33113556352.3356,36954442.0,3309.130859375,75.5234171756506,1.59422321445366,18.9738383456202,62.3173276600289,-0.4447944,6.14617858388986,138.911268095998,88.13031937,73.1296,10.9,616.051393306028,18.8808973994063,51.7882000339975,25.9539090511005,512072023798.7068,10772437.0,1.98165833950043,1006.0,21347289.617792994,AFRICA,5.138351739542156,27.22270843651218,3.340126917599308
MAR,2022,126385828220.594,31804833630.4023,37329064.0,3334.91162109375,100.906310201651,1.74814323662076,18.9405784157794,62.5118468550703,-0.4491939,6.47150166958379,141.870002419562,89.9,72.3256,,602.994477750907,21.3232528983588,54.4992684878357,26.0855513037114,518273256239.1737,10748623.0,2.00658464431763,1039.0,21568021.859359298,AFRICA,5.145416733199445,27.833540106979374,3.361539296584335
MAR,2023,131006044306.041,32536112093.9342,37712505.0,3421.21704101563,93.1178844179777,0.725864122672683,18.150541674579,62.673750838878,-0.3934002,7.02184328513844,148.155101338402,91.0,70.0459,,600.64391286941,18.7206508843713,53.7147502674415,25.3229740167851,524895705521.14923,10748623.0,2.03239965438843,1333.0,21845497.670351528,AFRICA,5.168567889247589,35.34636588049508,3.5930942232043153
MEX,2008,1084575522159.75,259406332218.791,110374288.0,9826.3421836048,56.3652818862573,2.56307995916969,10.2592375010335,76.5090428271033,-0.689283549785614,6.82463,68.2256,21.71,472.3027,9.8,1678.23287321257,17.3102933965365,59.6814143877222,34.8480623925215,4698510330092.927,44943527.0,2.57141518592834,,115568467.83698036,LATAM,5.4323235745591365,,
MEX,2009,1016298775551.17,228470336545.8,111999721.0,9074.1188145564,54.5917421313503,2.08311648626813,11.3834438576777,76.5143930040295,-0.56286883354187,8.60821,74.2802,26.34,461.5756,9.2,1616.79369985205,17.0732009766688,60.9462035455162,31.9993138894743,4692055150134.08,45435340.0,2.58525681495667,,117462022.37487338,LATAM,5.35721970546663,,
MEX,2010,1066822388048.98,242705611858.876,113623895.0,9389.06722084275,59.2733845293851,2.76223720216686,11.2739649249476,76.5244441414713,-0.552031338214874,9.31394,80.4263,31.05,476.9429,9.4,1581.82622504404,15.8530567795693,60.4783490503534,32.539487048306,4700158004486.252,46121621.0,2.59917283058167,,119878064.20558499,LATAM,5.391898906352958,,
MEX,2011,1103564231781.62,263792121386.175,115243504.0,9575.93437788582,62.1623872764498,1.9442261568419,11.3282462816794,76.5667802279537,-0.549887716770172,10.0362,82.0725,37.1763,486.535,9.1,1632.53833582198,17.9603910904213,59.8866488342752,33.8231022149217,4728942225648.114,46359442.0,2.61836075782776,,121385743.68759209,LATAM,5.415498738265059,,
MEX,2012,1142776194808.08,273641900287.031,116818208.0,9782.51776305354,64.2579318900113,1.45258915052409,11.4486765368681,76.6585199140734,-0.53518009185791,11.1946,86.2256,39.75,506.2322,9.0,1652.16322037583,16.8850710128223,59.9372072773832,34.0963424723894,4766137014652.739,47886308.0,2.63769030570984,,126309250.38783556,LATAM,5.421828154690642,,
