Country,Year,GDP,GFCF,POP,GDP_PC,TRADE,FDI,GOV_CONS,URBAN,RULE_OF_LAW,BROADBAND,MOBILE,INTERNET,CO2,RENEWABLES,ENERGY_USE,PM25,SERVICES_VA,INDUSTRY_VA,CAPITAL,LABOR,HC_index,AI_PUBS,EFFECTIVE_LABOR,REGION,LN_TFP_SOLOW,AI_PUBS_PM,LN_AI,MALM_CRS,MALM_EC,MALM_TC,GTFP_ML,ML_EFF,ML_TECH,LN_GDP_PC,LN_AI_L1,RENEW_L1,D_ASIA,D_AFRICA
EGY,2020,412213064650.314,54812097339.9258,109315124.0,3770.86947868544,32.1262555667523,1.52462948997172,7.5399018301206,42.5181534630674,-0.789880599999999,8.5396308016812,87.2316871725819,71.91420096,246.184,6.7,805.259456646637,39.7460127211742,52.0271088645451,32.3694442999707,974875194993.7347,26238958.0,2.70683407783508,1453.0,71024505.6812834,AFRICA,5.331806754883143,13.29184788739754,2.6596892969053596,1.027164669011022,1.122384213245464,0.9151631472442873,1.033657136140681,1.1362732165172136,0.9096906634030671,8.235060884801872,2.3898060945747006,6.2,0.0,1.0
EGY,2021,425777537422.894,53235669307.421,110957008.0,3837.31992325256,29.8569734808122,1.20617861055665,7.55804355330102,42.5686062621468,-0.8185251,9.76582299335252,84.0866220906029,72.05599976,261.6313,6.1,857.821938469275,41.5138300696419,52.4773050081794,31.1876357851451,979367104551.469,27240999.0,2.75470471382141,1952.0,75040908.35450432,AFRICA,5.3268189193948725,17.59239939130298,2.9227528623289887,1.0198523335430654,1.016539162654297,1.0032592653687018,1.037016096517592,0.9999999999999998,1.0370160965175923,8.252529465257624,2.6596892969053596,6.7,0.0,1.0
EGY,2022,453827104224.859,62755270180.154,112618250.0,4029.78295458204,36.9831048772713,2.39118080969079,7.26809053235575,42.6325129008032,-0.772813099999999,10.6832498285136,90.6794715776528,72.19806556,258.9936,,902.48842991302,42.2068092839445,51.4288499840612,32.7114314313038,993154019504.0496,27976390.0,2.80485892295837,2393.0,78469827.1236633,AFRICA,5.356682995125842,21.24877628625911,3.102287008729406,1.046438353045902,1.0524113890645541,0.9943244285640416,1.0515293737389078,1.0000000000000002,1.0515293737389075,8.301467796066554,2.9227528623289887,6.1,0.0,1.0
EGY,2023,470892276432.179,52311579891.5339,114535772.0,4111.3118479018,40.4504007720031,2.48546400695984,6.78850660732221,42.7098115041919,-0.7776875,10.8642477216638,92.8261626420085,74.01190186,275.8365,,928.39494742708,43.1460553382462,51.6487720818481,32.7344752545444,995807898420.381,29886073.0,2.85743236541748,2641.0,85397432.26542948,AFRICA,5.3376708370938815,23.058298327966916,3.1804799818594045,1.0205355760691053,1.0,1.0205355760691053,1.046811812807773,1.0,1.046811812807773,8.321497440966105,3.102287008729406,,0.0,1.0
ETH,2016,67961933367.1549,27930212171.1429,106718162.0,636.835680951429,34.8990210816111,6.0502150951561,11.0526402184145,19.8763618469238,-0.798565,0.523809621083991,47.9993274246983,15.3669238595896,16.0312,90.4,383.271232956714,23.6646171631837,36.7245794030803,21.9325618536317,129422013113.30504,36077913.25,1.39483463764191,25.0,50322723.054940015,AFRICA,4.459914335104001,0.23426190567262578,0.21047314418900426,,,,,,,6.456511664605292,,,0.0,1.0
ETH,2017,74461941569.3207,31249860706.5351,109666481.0,678.98541915757,31.1036494929016,5.26039764214773,15.4931325929715,20.3084850311279,-0.782502799999999,0.0574013129864174,36.1094836260863,15.62440014,15.8736,90.8,381.746445734134,25.1283378535126,36.6336554444575,23.5819066692345,154200773164.1749,36271218.0,1.41467106342316,38.0,51311842.53971326,AFRICA,4.477290635202621,0.34650514590688836,0.29751245495318185,0.9195815104966815,0.9493326443487472,0.9686610019900082,0.9812419702853695,0.9912946251485769,0.98985906449185,6.5205996533333845,0.21047314418900426,90.4,0.0,1.0
ETH,2018,79537377550.6924,30264606771.5431,112664152.0,705.96881207336,31.1993689777881,4.03228222144798,10.2500179989793,20.7838096618652,-0.7938799,,,15.88619995,17.4696,90.0,384.353883621329,23.9359544258576,36.4097339173082,27.3057073073258,176755341277.50925,36464522.75,1.43478965759277,45.0,52318920.11075628,AFRICA,4.482816973627111,0.3994171988264732,0.3360558633973927,0.9318605285649666,0.9804553910624207,0.9504364370470779,0.9578901956534929,0.9752814184044062,0.9821679953880738,6.55957106098399,0.29751245495318185,90.8,0.0,1.0
ETH,2019,86189951997.3118,33845305758.804,115737383.0,744.702789740042,28.8152939292608,2.77536541538477,9.20441363031239,21.2486705780029,-0.7767788,0.137379985514274,36.2199307720652,15.98460007,18.4825,89.3,385.847616822769,22.7924418312934,37.1502538857618,24.8223642567601,201762879972.4378,36657827.5,1.45519435405731,66.0,53344263.610006794,AFRICA,4.5042137434639145,0.5702565436441569,0.4512390096063078,0.9493287842761171,0.9770661991059577,0.9716115296433127,0.978017923921339,0.991148618020733,0.9867520431742969,6.612985198835596,0.3360558633973927,90.0,0.0,1.0
ETH,2020,91412658764.8075,32743871369.1448,118917671.0,768.705424484873,24.0061143414049,2.4279259279615,9.12947509959983,21.6260051727295,-0.8139468,0.178274598062049,37.4208472347226,16.06959915,18.0158,90.7,379.568149086532,23.9067499898344,36.8280723461663,23.1022952225268,224418607342.96072,36851132.25,1.47588920593262,128.0,54388188.314170465,AFRICA,4.513199764596731,1.0763749316953912,0.7306235519330182,0.9535250510084258,1.0323190250519956,0.9236728451850423,0.9928675959973037,1.0462145326649164,0.9490095625686565,6.644707833029646,0.4512390096063078,89.3,0.0,1.0
ETH,2021,96569731966.5325,32649757343.932,122138588.0,790.657019602458,24.3450574655662,3.90520609775086,8.83582491865751,22.1067085266113,-0.9484534,0.399382380284272,52.8088633217211,16.6981031,19.0941,90.6,372.343233834902,23.7887266123944,36.5357433727102,21.8500262627975,245847434319.7447,37044437.0,1.49691438674927,268.0,55452350.69432697,AFRICA,4.523566715669254,2.1942287395691853,1.1613456626227954,0.9643348632600279,0.9887566104664356,0.9753005472247745,0.979335012853025,1.0022195599879287,0.9771661340004387,6.672864270197742,0.7306235519330182,90.7,0.0,1.0
ETH,2022,101708941223.239,35630068101.2137,125384287.0,811.177729337321,26.5954996964257,2.98033315911234,7.36173479629288,22.7367687225342,-0.9181925,0.45157652011053,56.9642988837987,17.9836998,18.3349,,378.635522850201,23.5261339843168,36.5535172722288,22.7175269594537,269185130704.97113,37044437.0,1.51901984214783,588.0,56271234.84419523,AFRICA,4.534147110946353,4.689582834250993,1.7386369298531548,0.961906193626672,0.9965452548510791,0.9652408547872886,0.9905150652803858,0.9752611775774007,1.0156408232519585,6.698487178487321,1.1613456626227954,90.6,0.0,1.0
ETH,2023,108415879001.877,37549531767.1834,128691692.0,842.446604881663,20.5982015071406,2.40146315356828,6.31777188485736,23.0586471557617,-1.03931399999999,0.534823180349513,59.8748744402242,20.33749962,19.0165,,382.175692692495,23.8032820424199,36.9795925806776,24.4836822236256,293275405936.90594,37044437.0,1.54227304458618,409.0,57132636.63697094,AFRICA,4.558132162951889,3.1781383370109086,1.4298657734074074,0.9791404726365169,0.9963609347464129,0.9827166426248147,0.9901078322585857,0.9842021031357763,1.0060005247946464,6.736310283223052,1.7386369298531548,,0.0,1.0
GHA,2016,51104539956.3997,14987803484.5049,29356742.0,1740.81101902928,67.8769994445865,6.20782671803196,7.88693112799624,54.167052758274,0.2040096,0.294978237026438,130.481366086196,28.0,16.04,45.2,327.930479432879,31.3095383111133,43.9159268124684,27.6932546491989,306201621409.4374,10478175.5,2.43432760238647,17.0,25507311.842299655,AFRICA,4.315101599199629,0.5790833328848276,0.456844509615448,,,,,,,7.462106386506756,,,0.0,1.0
GHA,2017,55258774288.879,15141979147.9301,30008354.0,1841.44636153249,70.5483652904116,5.39035841681501,6.9570521307014,54.6991419779128,0.2800282,0.189313949042323,122.471765695646,37.88420105,17.3725,45.3,351.113971311685,29.3568301115867,43.4828610342125,29.9522176933621,306033519486.8956,12106306.0,2.46481657028198,25.0,29839823.63370416,AFRICA,4.291476434721959,0.8331013423795254,0.6060092550431295,1.048668323639847,1.0297778652310334,1.0183442070825397,0.9995670820531816,0.9785300638711151,1.021498591569934,7.518306607865188,0.456844509615448,45.2,0.0,1.0
GHA,2018,58684861220.5087,17133698801.7126,30637585.0,1915.4532323781,67.9585174644902,4.4440435772374,7.10478039787287,55.218477566593,0.1999325,0.199976597372149,133.609992432498,43.0,19.0565,42.1,378.657496575592,25.8232291377847,43.6785254609153,31.1777436281076,307865542314.2634,11851059.5,2.49568748474121,56.0,29576540.87507342,AFRICA,4.3553026452958115,1.8278203063328913,1.0395062051148427,1.0592777398625484,1.1033998403155647,0.9600125912285815,0.991682898915584,1.0092948224284921,0.9825502686414941,7.5577095484827375,0.6060092550431295,45.3,0.0,1.0
GHA,2019,62503939826.8611,15416407029.1999,31258945.0,1999.55372220211,76.824802732152,5.67619931009197,7.04320381025923,55.7246279109161,0.1177125,0.187204014722826,130.70523333401,22.0732,20.2766,42.6,380.421155062376,25.0476126459012,45.1411499576786,31.1077243700312,307888672227.7501,11595813.0,2.52694487571716,72.0,29301980.240124427,AFRICA,4.424386316811985,2.3033406917603902,1.1949342872476096,1.0671123896016852,1.0913199233044002,0.9778181143899424,1.000261594645514,1.0086103223081457,0.9917225439022613,7.600679295743949,1.0395062051148427,42.1,0.0,1.0
GHA,2020,62825173619.4157,15689366868.8773,31887809.0,1970.19411460398,66.5754987162431,2.67937438514205,7.83341015600264,56.2171613974837,0.1110047,0.245771040587956,126.887391353856,62.51760101,22.9458,40.0,392.373098140481,30.1543666247493,45.1881802776604,29.8767542337189,308183605485.2399,11340566.5,2.55859398841858,82.0,29015905.272161137,AFRICA,4.435554584585814,2.5715156535213817,1.272990058501614,1.0064244901311379,1.0975655845243795,0.9169606849209501,0.970273624481643,0.96567336143024,1.0047637878760471,7.585887352209717,1.1949342872476096,42.6,0.0,1.0
GHA,2021,66014472471.1465,16602172852.6703,32518665.0,2030.04866500967,62.7078309128346,3.18633188953992,8.00565308777829,56.6952556826536,0.0415219,0.352237707175248,124.402625384529,68.6,24.4916,39.0,382.191892428598,29.2960702713952,45.322010852638,28.4050146696866,309376598063.6482,11085320.0,2.60027527809143,164.0,28824883.545732494,AFRICA,4.488013807656657,5.04325746459764,1.7989431818992132,1.0488404192252496,1.0524151697493918,0.9966032886764704,0.9961839148435113,1.005711838084726,0.990526189629666,7.615815044659655,1.272990058501614,40.0,0.0,1.0
GHA,2022,68526223982.9084,16732460158.1462,33149152.0,2067.20895855521,70.1154557937915,1.93240124333448,6.65253432776561,57.250609602871,0.0021348,0.62494509663475,120.803416027053,69.91329956,23.7878,,361.562855486466,30.0880306483719,42.776031666238,31.4700505018425,310640228318.61194,11676139.0,2.64216780662537,227.0,30850318.571482945,AFRICA,4.47978943816954,6.847837314209425,2.060237992462246,1.0230427140580576,1.0359397389865073,0.9875504100836335,1.0167475698914954,1.0099858461848625,1.0066948697669127,7.6339546472453055,1.7989431818992132,39.0,0.0,1.0
GHA,2023,70678009775.3851,11900634014.1781,33787914.0,2091.81335596465,64.3878615301086,1.63794208218413,5.49933849271349,57.8074737774654,-0.0029916,0.555476730525596,98.8059221412722,70.67430115,23.2246,,369.331287865765,28.143601284493,43.1127691309747,29.466622381614,307008850916.85944,49714384.0,2.65867567062378,213.0,132174423.22084813,AFRICA,3.5690890330856906,6.304029304679774,1.9884261554258802,0.9817424523398233,0.9799340805158788,1.0018454015018974,1.0139728626214197,0.9981719583261589,1.0158298419059553,7.645786603214523,2.060237992462246,,0.0,1.0
GTM,2016,63851286764.0999,8871615655.22218,16268760.0,3924.77894837098,46.3727344722496,1.28045862124744,10.4403519389388,53.6609232857043,-1.03206479549408,3.11026,112.267,34.5093,18.0238,63.2,833.619564464987,30.3545322854983,61.8868465239048,22.6144392993251,169261537292.10928,6474584.0,1.8880295753479,2.0,12224206.080074307,LATAM,5.223370130613105,0.1229349993484445,0.11594579282417096,,,,,,,8.275065309744166,,,0.0,0.0
GTM,2017,65817811430.0879,9233978902.75537,16567357.0,3972.74057836068,46.0694033463258,1.39328931381397,10.5728190519411,53.7994723140017,-1.07728862762451,3.2051,120.638,37.9,17.0573,65.0,817.743037292834,29.9430077048577,62.4741378381976,21.9049014315292,170032439330.2592,6687966.0,1.90988659858704,10.0,12773256.635205772,LATAM,5.223555311101,0.6035965785007228,0.4722489681475722,1.0193559861341348,1.0122007934397164,1.0070689459451057,1.0276913765897886,1.033407763741438,0.9944684108710841,8.28721145752381,0.11594579282417096,63.2,0.0,0.0
GTM,2018,68060140995.097,9646774403.86502,16845685.0,4040.2121371198,47.0116852699223,1.25790065429015,11.1202600459909,53.845962303542,-1.0757360458374,,121.5,41.5,18.7397,64.0,833.896289644428,28.1314081003981,63.0590367876404,21.4264352094944,171177591767.61124,6915542.0,1.93199682235718,6.0,13360805.168877617,LATAM,5.225475592236203,0.35617429626637326,0.3046677183276193,1.0196883229567324,1.0572833711096334,0.9644418429531862,1.003144144448364,1.022720441521844,0.9808586038973174,8.304052478764707,0.4722489681475722,65.0,0.0,0.0
GTM,2019,70794727937.1204,10493962166.1269,17103803.0,4139.12203836307,45.5167341512863,1.51707073546928,11.1070027458915,54.1882267267974,-1.10042715072632,3.42029,122.044,44.401,19.663,62.8,851.641218090737,29.3775212370689,62.5226120247046,21.9422533815816,173112674345.35757,7104989.0,1.9543628692627,15.0,13885726.688119922,LATAM,5.2358855812167615,0.8769979401657048,0.6296736601960471,1.0234772952063917,1.0445328028215104,0.9798421767528571,1.0189459867521498,1.0366182793794703,0.9829519766544158,8.328238976301511,0.3046677183276193,64.0,0.0,0.0
GTM,2020,69530651433.0831,10022110504.6107,17357325.0,4005.83911593999,41.1407594507716,1.29230382378627,11.4719698943082,54.5483167911628,-1.10039258003235,3.52589,117.476,47.5123,17.6187,65.5,823.816459269202,31.9662189623904,62.0283285747385,22.3294622105607,174479151132.70038,7173905.5,1.97698783874512,12.0,14182723.92980673,LATAM,5.2013607851177674,0.6913507697758727,0.5255274817439004,0.9720883875557067,1.0614040269448728,0.9158514221523629,0.9798918676836663,1.062015500749178,0.9226719073237827,8.295508354645456,0.6296736601960471,62.8,0.0,0.0
GTM,2021,75122100458.9218,12011024174.6215,17598650.0,4268.62858565412,49.2611494576228,4.19448571319716,11.2203667881749,54.9047071553758,-1.11025655269623,3.47754,125.719,50.8416,20.2047,62.1,924.272879220565,31.1657290720303,61.9595480265753,22.2420507236704,177766217750.68683,7242822.0,1.98757970333099,10.0,14395686.002039168,LATAM,5.262487894930425,0.5682254036531211,0.4499446639266367,1.06112727001432,1.0601275788307294,1.0009429913941992,1.0571920368975287,1.06072782318947,0.9966666413243414,8.359047880315273,0.5255274817439004,65.5,0.0,0.0
GTM,2022,78265598404.1417,12527263760.5357,17847877.0,4385.14891178047,54.4310384820058,1.51615526851124,11.4856903862176,55.2581228215265,-1.12746357917786,5.02439,115.156,55.4086,18.9518,,887.900483971214,28.3120937251037,61.7429085367337,22.6306600546867,181405170623.68817,6952417.0,1.99822843074799,4.0,13892517.31181565,LATAM,5.31951477508483,0.22411629125413626,0.20221918877160244,1.0291064754091879,1.0353763460793166,0.9939443558915837,1.0288333829329817,1.0378353263351778,0.9913262314610315,8.385978863586683,0.4499446639266367,62.1,0.0,0.0
GTM,2023,81030845277.9723,13519321716.9963,18124838.0,4470.70728455461,48.2970707467356,1.58123029170621,11.2417426602033,55.6082319565539,-1.07527709007263,5.08083,113.709,56.0535,20.1279,,934.930920861207,29.6792763049113,61.4031875103546,22.3064386213323,185854233809.50006,7793895.0,2.0405638217926,31.0,15903940.167850235,LATAM,5.2578654052918985,1.7103601146669558,0.9970815097043038,0.9917104725969,0.9728553718818679,1.019381196074972,0.99535114356403,1.0072172221101736,0.9882189479233848,8.405301904297541,0.20221918877160244,,0.0,0.0
HND,2016,21796529142.7732,4602812412.72011,9412380.0,2315.72983058198,99.8157169505924,5.28156973350556,14.1139360855006,54.8868414578857,-1.1369264125824,2.34145,83.2181,29.5282,9.7321,52.7,616.39140542774,27.8161786141628,58.3803820722578,25.8278974975697,97755787601.40887,3513879.0,2.30675411224365,1.0,8105654.833176605,LATAM,4.607761068289689,0.10624305436032119,0.10096963877594965,,,,,,,7.747480178426329,,,0.0,0.0
HND,2017,22852116284.6356,5117004378.96624,9588137.0,2383.37398439714,101.813111079622,4.10592046689605,13.4984164607115,55.3877322339915,-1.06041383743286,2.48527,85.8717,31.7358,9.3472,45.6,537.592382183152,28.7616185448399,56.8495021190534,26.5389223099615,97985002600.30466,3667285.0,2.34952306747437,2.0,8616370.702502746,LATAM,4.614518033005458,0.20859109543386792,0.18945529724803895,1.0343880591178027,1.0189931753647237,1.0151079360738298,1.0183513567439233,1.0013742163286663,1.0169538421685154,7.776272403264893,0.10096963877594965,52.7,0.0,0.0
HND,2018,23730778960.5382,5489458950.85325,9765210.0,2430.13503657762,103.551162215452,5.99386120691106,13.4622514861767,55.8852577716247,-1.05719459056854,3.63393,77.7101,36.0401,9.0061,48.9,565.077916293092,29.7635517651656,57.338998468411,26.5924587973715,98575211421.14267,3918774.0,2.39308500289917,6.0,9377959.289151192,LATAM,4.595091471929354,0.6144261106519983,0.4789795440815589,1.0145540494051204,1.0555877691952131,0.9611271360017962,1.0166175390954342,1.0319941484638209,0.9851001002367352,7.7957021053986795,0.18945529724803895,45.6,0.0,0.0
HND,2019,24338200129.3672,5325686106.80901,9943633.0,2447.61649282181,99.4599779937589,3.83846408231678,13.879034545863,56.3791561389766,-1.0414981842041,3.9259,76.0268,39.3884,10.1525,46.2,583.591911432311,29.4283957469446,58.0719777904225,26.7243168964313,98972136956.89453,3833404.0,2.43745470046997,16.0,9343748.598600384,LATAM,4.621334752766691,1.6090698439896163,0.9589937762024093,1.0231266822198841,1.0462289134551914,0.9779185693128937,0.97877306391729,0.9857778191961052,0.9928941845287942,7.802869969930534,0.4789795440815589,48.9,0.0,0.0
HND,2020,22156260473.8169,3903508506.00196,10119640.0,2189.43168668222,88.0008563836292,1.0106822391556,15.6611069089394,56.8691654042685,-1.01033341884613,3.92223,68.7836,45.2483,9.222,50.2,544.573855679284,36.5355643898854,58.9644517176275,25.357857215276,97927038615.05176,3658875.0,2.48264694213867,71.0,9083694.830417627,LATAM,4.549470414513506,7.016059859836911,2.0814470118591517,0.9234034121173006,1.0071179777203842,0.9168771013376488,0.9972658816519656,0.9963856240609037,1.0008834507140663,7.691397285335537,0.9589937762024093,46.2,0.0,0.0
HND,2021,24940257609.6892,5521562016.27558,10289877.0,2423.76634916911,103.372643459918,2.84361329738544,15.6740308613565,57.3550236357547,-1.08797383308411,4.09584,73.4772,51.9516,10.3706,45.9,569.966470568883,30.2857858448489,58.0294458309237,25.8201593146773,98552248700.57474,3719525.0,2.51610469818115,22.0,9358714.327502243,LATAM,4.646218652920005,2.138023612915878,1.1435931791123184,1.1134243874796377,1.1172938793270804,0.9965367286807539,1.0084812184657908,1.0162881814482663,0.9923181602177542,7.793077951936529,2.0814470118591517,50.2,0.0,0.0
HND,2022,25973672631.7766,5667217873.03185,10463872.0,2482.22384904714,112.698524913966,2.41292398026651,14.2760938647873,57.8364689017254,-1.0175416469574,4.4098,75.8551,56.3896,10.5707,,573.344445082903,29.6637651594529,57.1227381730412,25.9084247689488,99291854138.57784,3635076.0,2.55060124397278,35.0,9271629.367535597,LATAM,4.690278692304769,3.3448421387417584,1.468989426352339,1.036488249398868,1.0487515865324475,0.9883067284082722,1.013532989128743,0.9990715742446665,1.0144748537110666,7.81691015067728,1.1435931791123184,45.9,0.0,0.0
HND,2023,26902451582.3921,6303672947.62723,10644851.0,2527.27366333188,98.7919798336365,3.16136364280263,14.9293299388294,58.3132392705102,-1.09500813484192,4.36213,74.4148,58.2789,11.8491,,593.629550840537,30.7188969730187,57.571815931058,25.824819269639,100630934379.27617,3690514.0,2.57758903503418,38.0,9512628.420040132,LATAM,4.704044307365233,3.56980102398803,1.519469664349491,1.0205441652422633,1.0017252015438844,1.0187865531079527,0.9976150147445779,0.9853666088067473,1.012430303430581,7.834896397263408,1.468989426352339,,0.0,0.0
IDN,2016,904181621780.388,295097785405.692,264627418.0,3416.81005170972,37.4213418023318,0.487372471368879,9.52781009028137,53.812557220459,-0.321809499999999,1.9753784545485,145.704251250337,25.447353701827,507.0965,27.8,724.416482652765,20.9556285202781,43.6417488094502,39.3084439802081,2778885938334.1567,119529835.0,2.33025455474854,1177.0,278534942.43709147,ASIA,4.862436009196783,4.447762854263273,1.695205038946655,,,,,,,8.136462661371946,,,1.0,0.0
IDN,2017,950021694164.001,313258026441.979,267346658.0,3553.51999262321,39.3554970704606,2.01948919812582,9.12057115207813,54.4541015625,-0.3165999,2.32504234259027,162.782511760443,32.335806250688,535.7474,25.2,761.410391560642,17.8027910767602,43.6140553296427,39.3791548040237,2953199667859.4277,122780636.0,2.31613945960999,1800.0,284377075.91561085,ASIA,4.877104470242365,6.73283149849586,2.045475095462669,0.9971151080767594,0.9742220237702278,1.02349883676201,0.9949835515370616,0.9996374494492863,0.9953444142025806,8.175693938429035,1.695205038946655,27.8,1.0,0.0
IDN,2018,999178586309.021,334170649691.748,269951846.0,3701.32155461912,43.0743089552002,1.81428979349441,9.02123180420785,55.0956840515137,-0.2197187,3.28729591276809,118.330216938024,39.9046386385762,596.4692,22.0,832.361861659109,20.3645339845943,43.4048373057688,39.7297374523848,3139710334158.204,126675011.0,2.30210971832275,2631.0,291619773.8917413,ASIA,4.889771394353803,9.746182658073026,2.3745505899355757,0.9973414427807484,1.0383842453421233,0.9604743593275029,0.9886488171816081,1.002447518413653,0.9862349888861205,8.21644521178391,2.045475095462669,25.2,1.0,0.0
IDN,2019,1049330233997.45,349049205908.843,272489381.0,3850.90321738979,37.6277775357108,2.23336204282241,8.80847129067065,55.7382049560547,-0.1919729,3.77422560918071,125.244348145809,47.6906489788375,637.5692,19.8,850.737725717128,23.9728901300149,44.220745839176,38.9517679950779,3331774023359.1367,131895948.0,2.28816509246826,3289.0,301799704.0516088,ASIA,4.895660917556654,12.070195131750841,2.5703344572684355,0.9947298403425044,1.0168130433755385,0.9782819435913962,0.9939633106332313,1.0029228838574347,0.9910665382469457,8.25606300168653,2.3745505899355757,22.0,1.0,0.0
IDN,2020,1027656193885.38,331732641828.495,274814866.0,3739.44906563161,32.9721754002427,1.81058402027127,9.65575053126545,56.2785287648768,-0.1479773,3.92993769121646,129.40362112725,53.72649449,596.2839,21.9,856.09619536168,18.8647326240401,44.4134399516292,38.2383937187942,3496917964019.675,131187157.0,2.27430486679077,3864.0,298359589.62554485,ASIA,4.865309199255609,14.060374739698398,2.7120671051762715,0.9440852418842064,1.0301738472586945,0.9164329344958901,0.9696294572323164,1.0168728907429692,0.9535404730121827,8.226693570902942,2.5703344572684355,19.8,1.0,0.0
IDN,2021,1065709127396.86,344348989011.087,276758053.0,3850.68877253903,40.2047582749671,1.7878556314554,9.24694161503832,56.8761702464027,-0.1436778,4.4874632789818,132.199444256099,62.10447842,622.6868,20.2,902.233603991512,19.9850538348218,42.8228206251521,39.8448191919686,3666421054829.778,130518159.0,2.29713678359985,4563.0,299818063.9666338,ASIA,4.881932394478257,16.48732512220701,2.861476339781884,0.9965352206670549,0.9964458193388547,1.0000897202100356,0.9948678938190728,1.0151641202701323,0.9800069505552869,8.256007313238973,2.7120671051762715,21.9,1.0,0.0
IDN,2022,1122268412650.2,357675312388.355,278830529.0,4024.91225288391,45.4646701959453,1.87264100861425,7.68965394773072,57.4934704226599,-0.1291182,4.82151507878823,122.873012230307,66.48461277,722.6996,,958.649355730549,19.7659265420197,41.7909255847112,41.4292641760979,3840775314476.6436,135208374.0,2.32053375244141,5095.0,313755595.47972155,ASIA,4.887848569351675,18.27274803183406,2.958692078996527,1.0054138907603913,1.0124922090486455,0.9930090145632775,0.9910586141165653,0.9881970527503444,1.0028957396283025,8.300258389089292,2.861476339781884,20.2,1.0,0.0
IDN,2023,1178929850175.16,371127116988.787,281190067.0,4192.64401034181,41.4604765447233,1.57116966408747,7.4548740846574,58.1179353397878,-0.0817572,4.81663955789733,125.238194847046,69.20836554,772.5618,,982.414925134717,20.8444642120249,42.8792527670573,40.2157519921814,4019863665741.598,139242444.0,2.34451293945313,7156.0,326455711.6790778,ASIA,4.895360896232573,25.448978608479795,3.2752175416222022,1.0046846296093204,0.9853806354793573,1.0195903932296906,1.0019268913205581,1.0105804775137952,0.9914370142845759,8.341086842622474,2.958692078996527,,1.0,0.0
IND,2016,2277267041549.85,655552238064.464,1343944296.0,1694.46534973787,40.082485713276,1.9373641224439,10.3085480747222,32.8650780972823,-0.0823440999999999,1.38795276378032,83.917838213735,16.5,2311.9771,33.0,627.273531026365,54.4218755239322,47.7494012900074,26.6189999399789,5906579960189.712,363104228.6666667,2.10053634643555,10337.0,762713629.8587785,ASIA,4.867460763034247,7.69153902491804,2.162350026578932,,,,,,,7.43512254217345,,,1.0,0.0
IND,2017,2432016068498.23,706699366177.944,1359657400.0,1788.69770318481,40.7424969545225,1.50731583255894,10.7671989547856,33.1821328157539,-0.0399917,1.31327377028949,85.9703537817688,18.20000076,2441.2015,32.5,648.014718317903,55.1724251484484,47.6708899682407,26.5000166464804,6317950328358.17,355241686.8333333,2.12382006645203,11552.0,754469422.9369012,ASIA,4.916704651490804,8.496257954393512,2.2508978214701694,1.0184035629371282,0.9798875503632024,1.0393065638599548,1.0281897047750472,0.9724244808530722,1.0573465857966207,7.489243093928834,2.162350026578932,33.0,1.0,0.0
IND,2018,2588974770244.48,785871380821.785,1374659064.0,1883.35772705055,43.6169693323889,1.55821483801456,10.8232185258548,33.4984353473598,0.020334,1.3217822859385,85.5500756367908,20.0813000379384,2556.7189,32.9,668.303370218852,56.6795240921875,48.4315663156522,26.4120919013735,6787924192762.046,347379145.0,2.14736175537109,14136.0,745948690.5865085,ASIA,4.961516073598949,10.283277046795074,2.42332172221053,1.0125162941952275,1.0586091980732437,0.9564589992587358,1.0071116480440336,1.0930788138113319,0.9213531863566643,7.540811487804716,2.2508978214701694,32.5,1.0,0.0
IND,2019,2689205295885.26,794883609043.541,1389030312.0,1936.03067741063,39.9054035306442,1.78482633957161,11.0026755133718,33.8139578818147,-0.0201063,1.37913181839908,82.898144918237,29.52350044,2551.4851,33.5,666.977347524506,53.5981486621548,50.0849578546822,24.5914753075066,7243411592167.484,379952360.0,2.17116451263428,16058.0,824939080.5236444,ASIA,4.911344072992101,11.56058284781333,2.5305635650440492,0.9651495236296478,0.9889182408220855,0.9759649319718495,0.8979599966728999,0.9759318527856439,0.9201052246730286,7.568395113480933,2.42332172221053,32.9,1.0,0.0
IND,2020,2533830417086.36,738477753555.943,1402617695.0,1806.50110583865,37.7581053292768,2.40620322673636,11.6124524106018,34.1286726088333,-0.1029725,1.63622632751685,82.2540479927426,43.40544313,2356.959,36.1,632.239828540427,52.1933674059995,47.9326881092162,25.1229058078344,7619718766115.053,386824866.0,2.19523119926453,20668.0,849170014.4945211,ASIA,4.815286585444904,14.735305332077678,2.755906934972378,0.9003206405866389,0.980419715717392,0.9183012399213708,0.8023747246408501,0.9477882896391032,0.8465759003483538,7.499147162731792,2.5305635650440492,33.5,1.0,0.0
IND,2021,2779348258938.28,867868706472.122,1414203896.0,1965.30943437472,45.4230887840446,1.41217101040888,10.4763782400684,34.4425517181304,-0.1841026,1.9487996093033,81.603974311212,49.2580986,2597.9343,34.9,676.814293488143,55.6234726382873,47.8472234596709,26.466523606501,8106601534281.422,406349847.0,2.2041015625,29070.0,895636332.6943359,ASIA,4.851463373040605,20.555734630786226,3.070641889306395,1.0329995914042116,1.0423862808978381,0.9909949990079094,1.0428839816523232,1.0383349460430416,1.0043810868801224,7.58340498487003,2.755906934972378,36.1,1.0,0.0
